,job_titles,companys,employment_type,seniority,industrys,salary,salary_terms,job_descriptions,job_requirements,links,location,gov_support
24,Data Scientist,PROPERTYGURU PTE. LTD.,"Permanent, Full Time","Executive, Senior Executive",Information Technology,"$7,000to$9,000",Monthly,"The role: PropertyGuru, Asia's leading online property group, is looking for a new data scientist for the Data Science & Analysis Team. After a phenomenal ride of growth, the company is further expanding to new milestones with special focus on Data Science & BI based products. As a data scientist, you will be part of one of Southeast Asia's strongest technology teams working on high impact data science project. In this role, you will lead the research and execution of data science project, working with massive interesting data, and turn them into our key competency. Our websites attract more than 100 million monthly page-views which results in non-stop massive click-stream for behavior data with around 130M of users: we also have the most comprehensive data for property supply and demand in Southeast Asia. Are you ready to turn our massive data into superior consumer satisfaction and remarkable business growth? Responsibilities:  Initiate high impact data science projects and make actionable plan Research and design the core algorithm Develop prototype and some production API Liaise with product owner and engineers to deliver Analyse the performance of data science projects and continuously improve     ","RequirementsRequirements:  PhD in Machine Learning related field, or Master with rich relevant experience Familiar with general ML methods and expert in one of the following field: 	 Deep learning Recommender Supervised learning and feature engineering Personalization Time series analysis   Proven success in applying data science methodologies to business Proficient in a data science language like Python, R, or Scala Familiar with machine learning packages like scikit-learn, TensorFlow etc. Ability to develop stable production API is a plus Logical & systematic, team player, fast learner ",https://www.mycareersfuture.sg/job/data-scientist-propertyguru-d4be4cc0a144ae612200804ff3033310,Central,
25,Data Scientist,PROPERTYGURU PTE. LTD.,Full Time,"Fresh/entry level, Junior Executive, Senior Executive",Information Technology,"$5,000to$7,000",Monthly,"PropertyGuru, Asia's leading online property group, is looking for a new data scientist for the Data Science & Analysis Team. After a phenomenal ride of growth, the company is further expanding to new milestones with special focus on Data Science & BI based products. As a data scientist, you will be part of one of Southeast Asia's strongest technology teams working on high impact data science project. In this role, you will lead the research and execution of data science project, working with massive interesting data, and turn them into our key competency. Our websites attract more than 100 million monthly page-views which results in non-stop massive click-stream for behavior data with around 130M of users: we also have the most comprehensive data for property supply and demand in Southeast Asia. Are you ready to turn our massive data into superior consumer satisfaction and remarkable business growth? Responsibilities:  Initiate high impact data science projects and make actionable plan Research and design the core algorithm Develop prototype and some production API Liaise with product owner and engineers to deliver Analyse the performance of data science projects and continuously improve ","RequirementsRequirements:  PhD in Machine Learning related field, or Master with rich relevant experience Familiar with general ML methods and expert in one of the following field:     Deep learning Recommender Supervised learning and feature engineering Personalization Time series analysis   Proven success in applying data science methodologies to business Proficient in a data science language like Python, R, or Scala Familiar with machine learning packages like scikit-learn, TensorFlow etc. Ability to develop stable production API is a plus Logical & systematic, team player, fast learner ",https://www.mycareersfuture.sg/job/data-scientist-propertyguru-b4bba92a8c91326eb85997fdd522818a,Central,
26,Marketing Science Partner,FACEBOOK SINGAPORE PTE. LTD.,Full Time,Professional,Advertising / Media ,"$9,000to$13,500",Monthly,"To fulfill this mission, the Marketing Science team at Facebook is actively seeking a full-time, experienced Marketing Science Partner. A Marketing Science Partner at Facebook works with internal and external clients in an industry vertical such as Automotive, E-commerce, Entertainment, CPG, Fin-Serv, Tech, and gaming for this role specifically. on an ongoing basis to adopt better measurement as a way to improve business outcomes. To accomplish this, the person in this role will work both reactively and proactively with clients, using Facebook’s industry leading data science tools and data sets.  Driving good measurement with advertisers will require designing tests (conversion lift, brand lift, attribution etc.) and doing research to help clients understand and improve the effectiveness of their advertising across digital platforms and across media. This work will require direct engagement with clients as well as using out third party scaling solutions to help with the set up and running of studies. Conclusions from this work will showcase what good measurement is and how clients can act upon it to drive business impact. The Marketing Science Partner will also focus on customizing existing capabilities or in some cases piloting new, scalable capabilities in partnership with Product, R&D, and Partnerships.  Facebook is seeking exceptional candidates to join the Marketing Science team with proven analytical and critical thinking skills as well as familiarity with large data sets, Marketing research and data manipulation tools. To successfully influence how advertisers conduct and use measurement, the candidate should be able to work cross-functionally with teams such as Creative Shop, Ads Research, Product Marketing and partner closely with the Sales team. ","RequirementsResponsibilities  Engage with clients and agencies to share research-based best practices and measure true business value by building and operationalizing “learning agendas”. The best practices and learning agendas will highlights how a client can improve business outcomes Partner closely with sales to manage a scaled set of accounts and prioritize which clients will get servicing from the team Support client engagement with third party vendors responsible for setting up and conducting measurement studies Drive client, vertical, and industry adoption of preferred measurement methodologies, best practices, products, and approaches in support of the “learning agenda” Design tests to showcase the power of good measurement using client data and Facebook or third-party technology tools Conduct in-depth standard and custom ad effectiveness studies for Facebook advertisers to understand the relative impact of different marketing strategies across digital platforms and across media Communicate complex research results to a general audience Offer selective consultation with clients & agencies on business hypothesis to test, measurement design & feasibility or insights interpretation Operate internal & external education & training workshops to raise awareness & advocacy of Measurement solutions & analytical best practices (auction, use of lift tools…)  Minimum Qualifications  Bachelor’s degree in Business, Statistics, Biostatistics, Data Science, Economics, Mathematics, Computer Science, Engineering, Sociology or similar Direct experience independently scoping and executing research projects with clients and or cross-functional stakeholders Experience analyzing and manipulating data sets to understand patterns and provide insights Experience leading at an industry level and with senior clients Ability to communicate technical content to general audience. Client-facing experience (internal or external), including ability to drive meetings or change through adoption of new products or research methods. Experience with digital advertising measurement methods and technologies Experience working with structured and unstructured data-sets, statistical software such as R, SPSS, SAS as well as data extraction tools such as Hive and/or SQL Experience with field experiments, experimental design, survey sampling, and/or panel data  Preferred Qualifications;  Advanced degree in a quantitative field or an MBA Experience with digital advertising for brand and DR outcome ",https://www.mycareersfuture.sg/job/marketing-science-partner-facebook-singapore-681e8a9546e1cb408bb141fabaf15313,East,
27,"Vice President, Enterprise Data Warehouse",NTUC ENTERPRISE CO-OPERATIVE LTD,Full Time,Middle Management,"Education and Training, Information Technology","$8,000to$13,000",Monthly," COMPANY DESCRIPTION  NTUC Enterprise is the holding entity and single largest shareholder of the NTUC Social Enterprises. NTUC Enterprise aims to create a greater social force to do good by harnessing the capabilities of the social enterprises to meet pressing social needs in areas like health and eldercare, childcare, daily essentials, cooked food and financial services. Serving over two million customers, NTUC Enterprise wants to enable and empower all in Singapore to live better and more meaningful lives.  RESPONSIBILITIES  The rapid adoption of technology and mobile devices have contributed to vast newflows of information which are larger in volume, faster in velocity, diverse in variety,and requires veracity of the information for use. This new type of information—broadly known as big data (and combined with tools and data platforms)—if utilised well, could radically improve business performance. As the organization embarks to become a data led group, significant decisions andvalue generation will be based on the data that we capture and deploy. The leaders of the Social Enterprises are keen to utilize the data to drive growth, deliver customer service, and create personalized experiences. The role of VP, Enterprise Data Warehouse will drive the overall strategy andexecution of how this data will be captured, stored, accessed, and deployed across these social enterprises. The role will devise a consistent data warehouse architecture strategy and a comprehensive framework for a single or hybrid datamanagement platform build on AWS, evaluate and deploy tools to access this data, deploy BI tools, set up data governance and transfer frameworks and protocols, and manage the inflow and outflow of this information. In addition, this role will work with all API developers to ensure our data flows are consistent, follow data privacy guidelines, and protects our information sharing procedures. NTUC group has 9 social enterprises and this leader will develop the enterprise data warehouse strategy, execution, and maintenance across ALL these enterprises withina central group analytics office capability. The group leader will have the following core responsibilities:  A complete enterprise DWH strategy and data architecture for all the 9 SE’s. The platform is already on AWS. ETL and data engineers to build, transfer, and maintain data into this platform. Data governance and data quality expert to build all governance and access principles. Business Analysts to act as strategic partners to each SE CTO’s.  The Role: As we embark on the journey of Data led enterprise, the role will be a combination of Data architecture, Data Management, Data Governance, and data visualization. The responsibilities will be as follows:  Define and set the standards for an enterprise wide framework for DWH management (on Amazon cloud), data governance, and utilization ofinformation as an organizational asset. Develop an overall data capture, storage, and dissemination framework for all the social enterprises defining central vs. local data framework. Build the ETL frameworks for each SE working with their technology and data leaders and enable a consistent data model for each of the enterprises inthe group CAO platform. Set data governance standards, data control processes, data policy standards, and effective usage frameworks for the enterprise and all the SE’s. Work with software vendors to deploy the latest BI, analytical and big data tools across the franchise. Lead the efforts with our digital platform managers to ensure our data flows and API’s have defined and consistent frameworks. Work with our customer experience teams, data science groups, and product managers to deploy tools and enable information access capabilities. Closely partner with our data product solutions team as we build NE into an insights driven platform. Work closely with SE CTO’s to deploy data towards payments, authentication, and insight solutions. ","Requirements Must be highly technical/strong hardware and software engineering competencies. Focus will be on cloud based DWH architecture, latest DWH technologies, and CLOUD capabilities. Demonstrated experience of moving data from existing platforms to CLOUD architecture. Worked closely with BI teams, data science teams, and product teams to deploy the latest software including capable experience with latest tools like HADOOP, SPARK, HANA, TABLEAU, and other latest data tools. Must have worked on new e-biz enabled business models and how data is architected in these areas specially payments, authentication, and insights/search. Managed and rolled-out data governance standards, data protocols, data security, and privacy disciplines. Worked closely with business and data science partners, product vendors, and software firms. Managed significant budgets and put budgeting plans and financial disciplines in previous experiences. Critical to have strong presentation skills, communication and articulation to non-data partners essential. Strong strategic capability that has been proven by having built large data platforms for enterprises, e-commerce, and other digital ecosystems. ",https://www.mycareersfuture.sg/job/vice-president-enterprise-data-warehouse-ntuc-enterprise-co-operative-8665ecf7141bbb28e1802a8365c4e250,,
28,Senior / Principal Infocomm Specialist (Data & Analytics Architecture),Inland Revenue Authority of Singapore,Contract,Professional,"Information Technology, Public / Civil Service","$4,000to$9,100",Monthly,"Be Transformational. Make your mark. Create an impact. At IRAS, we partner you to deliver quality tax services and foster a competitive tax environment for our nation's social and economic growth. By leveraging digital capabilities as part of a future-ready team, your opportunities keep expanding.  As an Infocomm Specialist, you have the technology smarts and are at the forefront of leading infocomm trends. At IRAS, you can harness your expertise to be a digital change agent in our transformation journey. You will partner business divisions to model smart and agile IT systems to shape our digital architecture. With exposure to big data platforms, you will unleash your technical expertise to create innovative digital enterprise solutions. The result? Seamless IT interface for customers and other innovations that benefit external and internal stakeholders. Job Purpose: You will be responsible for designing and architecting the new enterprise data and analytics platform that will enable embedded, data-driven processing, insights and decision making. Key Duties and Responsibilities:  Design and architect the future data and analytics platform to enable extensive use of data and analytics enterprise-wide in IRAS Define strategy and principles for data management Understand how data will be used, and implications on people, processes and technology Evaluate and advise business users on suitability and applicability of database, Big Data, and analytics platforms, tools and software for use in IRAS Develop strategies for data acquisitions, archive recovery, and data repository / data hub implementation Determine database structural requirements for the various data repositories to ensure data can be readily consumable regardless of source and type Plan and conduct research, proof-of-concepts, prototypes to demonstrate technical solution and feasibility. Develop principles, standards, best practices and tools for naming, describing, governing, managing, modelling, cleansing, transforming, moving, storing, searching and delivering all data within the organization  Skills and Knowledge:  Degree in Computer Science, Information Technology, or equivalent At least 5 years’ experience in data modelling, data architecture, analytics platform architecture, and/or Hadoop and Big Data solution architecture Strong knowledge of current and emerging database, Big Data, Hadoop and analytics technologies, platforms and tools Advanced knowledge of and rich experience with data and information modelling techniques and tools Deep knowledge of information design, usability and storage technologies Certifications in data architecture, Big Data architecture, data science, big data analytics or equivalent would be advantageous Strong analytical and design skills, able to translate high level business requirements into the required data and analytics platform architecture, and create designs/prototypes of solutions where required Strong customer relationship management and interpersonal skills, including teamwork, facilitation and negotiation Strong leadership skills, able to influence others based on earned respect and experience Strong problem solving skills Good written and verbal communication skills, able to articulate technology solutions to various audiences Performance-driven, full of enthusiasm, capable of working independently and have a high level of initiative and integrity  Please submit your resume via Careers@Gov or email to careers@iras.gov.sg. Only short-listed candidates will be notified.",,https://www.mycareersfuture.sg/job/senior-principal-infocomm-specialist-inland-revenue-authority-singapore-c1313b30ad86fda2ced8dbd4da8f6a68,,
29,Data Scientist,AZENDIAN SOLUTIONS PTE. LTD.,Full Time,Manager,Information Technology,"$8,000to$16,000",Monthly,"We are the data people. Everything we do center around data. We manage data, use them and prepare organisations to transform their culture and operations towards a data and insight driven approach. And now, we are starting a Smart Buildings division. Our vision is to use data science to bring buildings into the 21st century. Our products and services aim to manage energy costs, generate insights for the facilities team and make every experience in a building seamless. We’re looking for a Data Scientist to join our Product Development Team and spearhead all data science activities related to developing products for our software-as-a-service platform. Responsible for overseeing the data science team, the successful candidate manages the full lifecycle of the process of question formulation, design, research and development, implementation, and testing. The current team is comprised of 3 machine learning engineers who are keen to be led and mentored by the successful candidate.  The raw data can be a mixture between categorical and time series data with problems ranging from real-time optimization to analytics/descriptive product solutions. As a Data Scientist with Azendian, you will have a chance to make a global impact as the application of data science in this domain is still at its infancy.","Requirements Lead all R&D direction for product development Work with stakeholders to understand the business case and provide input Manage end-to-end lifecycle of building and validating models Identify desired/required dataset and data sources Provide input into the development of backend systems Guidance and mentoring for team members  Requirements  3+ years of experience in manipulating data and developing models and algorithms Experience in writing production grade algorithms Demonstrated expertise in Machine Learning and Optimization, especially time series data Proficiency in applying advanced statistical techniques  Demonstrated expertise in practical data processing, data mining and information retrieval tasks Experience working in cross-functional team environment Excited to gain knowledge in a new domain Strong intellectual curiosity and a passion for solving high impact real-world problems Excellent communication, leadership, relationship skills and a strong team player ",https://www.mycareersfuture.sg/job/data-scientist-azendian-solutions-7cd339858db216372bcee150d25d2e64,,Government support available
30,Head (Data Architect),Accountant-General's Department,Full Time,,"Accounting / Auditing / Taxation, Public / Civil Service",Salary undisclosed,,"Head (Data Architect)
To architect, design and administer the Whole-of-Government (WOG) enterprise data analytics platform (FI@Gov) for the public sector finance and internal audit community.
The key objective of the AGD-Business Analytics directorate is to transform the finance and audit processes through data analytics, and to drive a data-driven approach in decision making. This includes strengthening data analytics capabilities and competencies to strengthen governance, optimise resource management and drive productivity.
The key roles fulfilled by this job include to:

Administer the development and maintenance of the public sector finance data warehouse and data architecture. This includes developing and implementing best practices to ensure optimal data quality, integrity, governance and system performance.
Drive data integration, data modelling, analytics and reporting deliverables in collaboration with business analysts and technology partners.
Manage large scale development and deployment of big data infrastructure and platform;
Review and govern design principles to ensure quality and performant design of dashboards and tools on the Business Intelligence platform powered by Microstrategy.
Plan and implement the data strategy and technology roadmap for the WOG finance analytics platform. This includes monitoring emerging trends of data analytics technologies, including related technologies in the area of robotics and artificial intelligence, and propose the technology roadmap for adoption and application.
Manage the deployment of advanced analytics applications with data pipelines integrated with the overall enterprise grade system architecture and infrastructure.
Manage a team of data analyst and data scientist, overseeing related projects from end-to-end, including user requirement studies, prototyping, development, testing and deployment.
Ensure proper documentation of the data warehouse and analytics platform, including design architecture, data schema, operations management procedures and system functional specifications.

 
 
Requirement

Tertiary qualification in computer science
At least 10 years of experience on enterprise data solutions and architecture
Competency in Microstrategy architecture is strongly preferred
A good understanding of big data technologies, with at least 3 years of experience in Hadoop ecosystem
Ability to independently architect and maintain a hybrid data platform, integrating Hadoop with SQL data warehouse
A good understanding of business intelligence tools and data science techniques like machine learning and text mining, with competency in open-source scripting language (e.g. R, Python) is advantageous
Experience in vendor management and project management is preferred
Team player who can work well with stakeholders from different public agencies
Self-motivated to learn and keeps up to date with the latest analytical technologies in the industry
Confident communicator, with good writing and presentation skills

If you are shortlisted for the position, you should hear from us within 30 days of the closing date of the advertisement. ",,https://www.mycareersfuture.sg/job/head-accountant-generals-department-cb19026c04d291f44112432e6550e2e9,,
31,"Associate, Data Engineer",GIC PRIVATE LIMITED,Full Time,Middle Management,Banking and Finance,"$4,500to$9,000",Monthly,"Internal Audit Department (IAD)   Internal Audit Department (IAD) has been tasked with the mandate to foster a strong governance and control environment in GIC.  IAD provides an independent assessment of GIC’s governance, risk management and internal control environment to key stakeholders including the Board of Directors and senior management. IAD acts as a trusted business partner working closely with the GIC group of companies and investment holding entities to bring about positive changes to the control environment and culture and thereby support senior management decision making.   We are looking for a suitable candidate to join the Internal Audit Data Analytics team.   IAD has leveraged data science to achieve greater risk coverage, stronger assurance and deeper business insight. Our data science capabilities include machine learning for anomaly detection and risk identification, the use of Natural Language Processing (NLP) to analyze unstructured data, and proficiency in “Big Data” platforms for efficient analysis of vast datasets. These capabilities have allowed IAD to progress towards a systematic, continuous audit approach with multi-dimensional analysis of complete data sets. With the strategy of integrating data science as a key IAD competency, existing talent are also equipped with new skillsets around the use of data analytics, programming languages and visualization tools.   Responsibilities  Analyse heterogeneous and unstructured data, and generate actionable insights to enhance risk and control activities. Work on Big Data infrastructure such as Hadoop to efficiently search data on very large datasets. Work closely with business stakeholders to analyse large data sets, trends and results to drive data-driven operational risk decisions. Collaborate with an existing internal community of data scientists to solve complex problems and influence change. Keep abreast of market developments in data analytics and recommend adoption of best practices into GIC. ","RequirementsRequirements   Good degree in Computer Engineering, Computer Science or Information Systems. Highly proficient in Python. Around 1-3 years’ of relevant experience in data warehousing, SQL stored procedures, ETL, data pipeline building and data analysis. Strong analytical and organization skills, with the ability to collect, organise, analyse, and disseminate significant amounts of information with attention to detail and accuracy. Good team player. Motivated and driven, able to work independently on technical projects. Experience in processing data in SQL databases and big data platforms such as Hadoop. Familiarity with open sourced platforms and libraries such as Spark, Alteryx, D3.js, Hadoop, Solr, Elasticsearch Knowledge of dashboard creation and visualisation using Tableau and D3.js will be an added advantage.  Please submit your job application to the following link : https://career10.successfactors.com/sfcareer/jobreqcareer?jobId=5893&company=gicprivate&username=  ",https://www.mycareersfuture.sg/job/associate-data-engineer-gic-55a22c4264e591bcaee716bce709fb60,Central,Government support available
32,Lecturer - IT Applications Development,Institute of Technical Education,Contract,Executive,"Information Technology, Public / Civil Service","$3,000to$6,000",Monthly,"Responsibilities As a Lecturer, your contributions go beyond teaching and facilitating learning. You play a critical role in recognising and nurturing your students’ potential and their lifelong learning needs. In addition, you will carry out industry or consultancy projects to help you remain relevant in your profession and to evolving changes in industry, and maintain strong linkages with industry and schools. You will also have the opportunity to have industry attachments or experience on a regular basis to update your skills, knowledge and practices of your profession. Those with good and relevant experience can look forward to Senior Lecturer or equivalent positions, with career development opportunities to leadership positions in the Colleges or Headquarters. Requirements  College Central  You should be trained in Information Technology, Computer Science or Software Engineering, with at least 3 years of relevant work experience in Web/Mobile applications development, Content Management System or IT related field. You should be competent with Adobe CC applications and have good programming skills in iOS programming (SWIFT), C#, PHP, HTML5, CSS, JavaScript, Python. Candidates with experience and/or IT certifications in areas of Data Analytics, Internet of Things (IoT), or Artificial Intelligence (AI) and Machine Learning (ML) will have an advantage College East You should be trained in Information Technology, Computer Science, Data Science and/or Analytics, with at least 3 years of relevant work experience to be able to develop students' skills in implementing IoT/software applications, including data analytics solutions. You should possess relevant experience in one or more of the following areas: - development of IoT applications - data analytics technologies and Big Data - proficiency in programming languages such as Python, R or similar (familiarity with Python-based libraries such as scikit-learn, numpy/scipy and pandas is preferred) - programming web and mobile applications would be advantageous  College West You should be trained in Information Technology, Computer Science or Software Engineering, with at least 3 years of relevant work experience in Web/Mobile applications development, Content Management System or IT related field. You should be competent with Adobe CC applications and have good programming skills in iOS programming (SWIFT), C#, PHP, HTML5, CSS, JavaScript and Python. Candidates with experience and/or IT certifications in areas of Artificial Intelligence (AI) and Machine Learning (ML), Blockchain, Data Analytics, Cloud Computing or Internet of Things (IoT) will have an advantage.  ",,https://www.mycareersfuture.sg/job/lecturer-applications-development-institute-technical-education-2efb0f4a7886f3aee009770d4efbbd00,,
33,Data Engineer,TWITTER ASIA PACIFIC PTE. LTD.,Full Time,Professional,Information Technology,"$9,500to$11,000",Monthly,"Who We Are: Twitter users generate many terabytes of data every day; Twitter engineers run hundreds of experiments; Twitter Data Engineers build data pipelines and data processes that calculate metrics and scale increasingly sophisticated models of users and content. The Data Science team at Twitter is at the intersection of all this data and strives to make it actionable to all business units around Twitter. Data Engineers work alongside Data Scientists analyze this data via observational analyses, trend analyses, modeling, and new measurement strategies. We also implement metrics to track the impact of new product experiments and more generally find ways to make very large scale data approachable to guide our decisions.   What You’ll Do: Twitter has very large and complex datasets. As a Twitter Data Engineer you will build datasets and make them accessible to our partner teams by writing great production code to simplify the complexity. Your work will enable Product Managers and other decision-makers across the company to bring together insights and inform our product and strategy. In every decision that you influence, you will see the product improve and be more valuable to Twitter users. We are trying to improve Twitter. To improve something, we need to be able to measure it. As a Data Engineer you will enable better measurements and ensure measurement accuracy so that we know where we are doing well and where we want to improve. As such, you will:  Design, develop, and launch extremely efficient and reliable data pipelines to move data and to provide intuitive analytics to our partner teams. Make Twitter-scale data more discoverable and easy to use for Data Scientists and Analysts across the company. Collaborate with other engineers and Data Scientists to discover the best solutions. Support your colleagues by reviewing code and designs. Diagnose and solve issues in our existing data pipelines and envision and build their successors.  Who You Are: You want to be part of a community of the most talented, forward-thinking Data Scientists and Engineers in the industry. You are a strong Scala or Java developer. You demonstrate clear and concise communication and data-driven decision-making. You are passionate about learning or growing your expertise in some or all of the following:  Data Pipelines Data Warehousing Statistics Metrics Development ","RequirementsRequirements:  B.S. and/or M.S. in Computer Science or a related technical field, or equivalent experience 2+ years of experience in either data infrastructure or backend systems Strong understanding of SQL Broad knowledge of the data infrastructure ecosystem Experience with Hadoop or other MapReduce-based architectures Experience working with large data volumes Good understanding of one or more of the following: Scala, C++, or Java ",https://www.mycareersfuture.sg/job/data-engineer-twitter-asia-pacific-c6221099c428ae5fc4bfbfd1ff9f6301,Central,Government support available
34,"Assistant Director /  Senior Executive (Curriculum Planning and Analytics), Centre for Learning Systems",Home Team Academy,Permanent,,Public / Civil Service,Salary undisclosed,,"An Overview of the Branch   The Centre for Learning Systems focuses on: - (i) Professional development of Home Team Trainers by institutionalizing quality training frameworks, policies and programmes; (ii) Identification of suitable learning technologies to facilitate learning in the Home Team, including the development of a single learning platform such as the Home Team Learning Management System to cultivate a learning-centric environment; (iii) Drive the acquisition of assessment and evaluation expertise across the Home Team to ensure programme robustness in support of Home Team’s needs; and (iv) Development of professional and academic pathways to support officers’ continuous upgrading and achievement of higher level of professional and academic qualifications.   The Job   The incumbent will be responsible for developing and implementing training analytics projects. This includes the definition of tasks, implementation of projects, generation and construction of results and models, interpretation of findings, recommendation of deployment, and facilitation of deployment. These contribute to HTA’s strategic thrust in ‘Training and Learning’ and the achieving of Good and Effective Learning or GEL@HTA.   Reporting Structure   The incumbent will report to Deputy Director, Centre for Learning Systems.      Main responsibilities   1. Design, develop and implement analytics projects:   (i) Design analytics projects to meet specified objectives, including conceptualising and developing workflow and processes for data management and statistical analysis. (ii) Importing, cleaning, transforming, validating and exploring data to facilitate meaningful analysis. (iii) Design new data models and enhance existing ones. (iv) Implement analytics projects, including performing appropriate mining from structured and unstructured data, resolving complex modelling problems, interpreting results and making recommendations to address training and learning issues. (v) Prepare reports/papers and presentation materials, as well as make presentations to stakeholders. (vi) Work with internal stakeholders to pilot potential applications of data.   2. Drive seamless integration of system processes to facilitate end to end execution/automation of analytics:   (i) Design dashboards and interactive visualisation tools for data exploration. (ii) Gather user requirements for dashboards, data warehouse and systems. (iii) Develop user specifications for all systems in the analytics process. (iv) Draft and staff up procurement papers (e.g. Approval of Requirements, Schedule of Requirements) for approval. (v) Manage the procurement process (e.g. ITQ / ITT) and ensure that each milestone is achieved on schedule. (vi) Evaluate bids from vendors and render administrative support to the Evaluation Committee. (vii) Facilitate testing of prototypes, including managing the involvement of users. (viii) Work with stakeholders to ensure smooth deployment and adoption of new system/ solution. (ix) Manage budget for projects, including making requests, forecasting expenditure and tracking payment / balances.   3. Ensure data collected and utilised adhere to data governance regulations required of government agencies:   (i) Develop training and learning data management and governance strategy and framework to ensure data quality and integrity. (ii) Standardise data definition and manage data issues resolution.         Requirements   a) Knowledge and skills  Academic background preferably with research-based and/or in Statistics/Computer Science/Mathematics/Engineering/Data Science Proficient in the use of various statistical analysis software (e.g. STAT, SPSS, SAS, R-programming) Experience coding application with C/C#/C+, Visual Basic, Java Programming, Python programming will be an advantage.  b) Experience  At least 5 years of working experience in data analysis, mining and reporting Good expertise in extracting, cleaning and analysing data from raw sources.  c) Attributes  Ability to think in the abstract and conceptualise from literature and empirical data Organised, adaptable, meticulous individual with excellent analytical and problem solving skills Ability to communicate complex concepts in applied and practical manner in emerging situations to diverse stakeholder groups Ability to effectively engage both internal and external stakeholders.      ",,https://www.mycareersfuture.sg/job/assistant-director-senior-executive-centre-learning-systems-home-team-academy-514ec64809640f3aaf8cc5d2f058c640,,
35,Staff Software Engineer,TWITTER ASIA PACIFIC PTE. LTD.,Full Time,Senior Management,Information Technology,"$14,500to$16,000",Monthly,"Who We Are: Twitter users generate many terabytes of data every day; Twitter engineers run hundreds of experiments; Twitter Data Engineers build data pipelines and data processes that calculate metrics and scale increasingly sophisticated models of users and content.   The Data Science team at Twitter is at the intersection of all this data and strives to make it actionable to all business units around Twitter. Data Engineers work alongside Data Scientists analyze this data via observational analyses, trend analyses, modeling, and new measurement strategies. We also implement metrics to track the impact of new product experiments and more generally find ways to make very large scale data approachable to guide our decisions.   What You’ll Do:   Twitter has very large and complex datasets. As a Twitter Data Engineer you will build datasets and make them accessible to our partner teams by writing great production code to simplify the complexity. Your work will enable Product Managers and other decision-makers across the company to bring together insights and inform our product and strategy. In every decision that you influence, you will see the product improve and be more valuable to Twitter users.   We are trying to improve Twitter. To improve something, we need to be able to measure it. As a Data Engineer you will enable better measurements and ensure measurement accuracy so that we know where we are doing well and where we want to improve. As such, you will:  Design, develop, and launch extremely efficient and reliable data pipelines to move data and to provide intuitive analytics to our partner teams. Make Twitter-scale data more discoverable and easy to use for Data Scientists and Analysts across the company. Collaborate with other engineers and Data Scientists to discover the best solutions. Support your colleagues by reviewing code and designs. Diagnose and solve issues in our existing data pipelines and envision and build their successors.  Who You Are: You want to be part of a community of the most talented, forward-thinking Data Scientists and Engineers in the industry. You are a strong Scala or Java developer. You demonstrate clear and concise communication and data-driven decision-making. You are passionate about learning or growing your expertise in some or all of the following:  Data Pipelines Data Warehousing Statistics Metrics Development ","RequirementsRequirements:  B.S. and/or M.S. in Computer Science or a related technical field, or equivalent experience 2+ years of experience in either data infrastructure or backend systems Strong understanding of SQL Broad knowledge of the data infrastructure ecosystem Experience with Hadoop or other MapReduce-based architectures Experience working with large data volumes Good understanding of one or more of the following: Scala, C++, or Java  Experience with any of the following is a plus:  Scalding Full Stack Development Presto or Hive Spark ",https://www.mycareersfuture.sg/job/staff-software-engineer-twitter-asia-pacific-a917bd28f7fe6140a92d1d5e90cbc8f2,Central,Government support available
36,Assistant Professor,NATIONAL UNIVERSITY OF SINGAPORE,"Contract, Full Time",Non-executive,Education and Training,"$10,000to$13,750",Monthly,"The applicant should have the capacity to teach a Data Science undergraduate or graduate module as DSAP now has a Data Science major and probably a Data Science minor in the near future; and should also be comfortable supervising Data Science and Statistics undergraduate and graduate theses. The applicant should have advanced knowledge on causal inference, statistical principles and marching learning approaches to grasp new insights from existing high dimensional database, and be able to publish high-quality papers in reputable scientific journals.",RequirementsPhD in Statistics field with research and education on Data Science; experience in technology-enhanced teaching methods and exposure to industrial environment.,https://www.mycareersfuture.sg/job/assistant-professor-national-university-singapore-98f3244fcf13b5c63bd44cbe0bac54ea,South,Government support available
