,job_titles,companys,employment_type,seniority,industrys,salary,salary_terms,job_descriptions,job_requirements,links,location,gov_support
17,Data Scientist (Human Capital),GOVERNMENT TECHNOLOGY AGENCY,Contract,Senior Management,"Information Technology, Public / Civil Service","$10,000",Monthly,"The People Organization Group (POG) is the GovTech division that oversees and promotes our human resources. It is in charge of fostering the holistic development and enrichment of our employees, both individually and as a team.    We are seeking an analytics professional to join us as a Data Scientist to develop our advanced HR analytics strategies. You will be given opportunities to apply people analytics using advanced analytics technologies, subsequently making critical decisions to directly impact initiatives and solutions and meet business needs. Success in the role will be demonstrated by your ability to thrive in a fast-paced and dynamic environment.   What to Expect:   Consult with HR and organizational partners to identify business problems Extract and interpret large data sets from HR Centers of Excellence using complex data analysis Design holistic analytical reports, articulating and transforming them into actionable people insights for key HR stakeholders Level-up analytical capabilities for POG by enhancing intellectual programming analytics through integrating current and new HR systems and technologies Participate in data science studies and projects to discover new analytics technologies   How to Succeed:   At least 2 years of professional experience in data science, business analytics or a related field In-depth knowledge of basic data science concepts (e.g. machine-learning algorithms, natural language processing, business application of statistics) Technical expertise in data analysis technologies (e.g. Tableau, Python, R, SAS) and database development tools (e.g. SQL, Hadoop) Excellent communication (written and verbal) and stakeholder-management skills Self-starter and passionate in data analysis  ",,https://www.mycareersfuture.sg/job/data-scientist-government-technology-agency-39c9a4e7396694e5b905143815549235,,
18,Data Scientist,APPLE SOUTH ASIA PTE. LTD.,Full Time,Executive,Logistics / Supply Chain,"$5,000to$10,000",Monthly,"Apple's Analytic Insight team is responsible for mitigating fraud, waste and abuse across Apple. We're looking for an extraordinary data scientist who is passionate about building and maintaining analytical solutions that have direct and measurable impact to Apple. This will be a groundbreaking role that focuses both on gleaning insights from data and the implementation of analytical solutions based on those insights.  We're seeking someone that has both a quantitative and technical background in addition to being naturally very curious.  Build and monitor effective reporting and alerting for fraud and operational health of a line of business. Takes the initiative to develop and automate regular and ad-hoc reports Perform ad-hoc and re-occurring statistical and data science analyses. Work closely with data warehouse architects and software developers to generate flawless business intelligence solutions for end users.  Support production analytic solutions. Present results of analyses to business units. Researches, and if applicable, implements new technologies and methods in the areas of data analysis, data visualization and presentation, and data glossaries and libraries.  ","Requirements Ability to provide relevant business insights with data. Programming skills in Python Experience with SQL, database modeling and data warehousing principles. Creativity to go beyond current tools to deliver the best solution to the problem. Data visualization experience in Matplotlib, Tableau, ggplot2 or a similar tool. Experience with data science algorithms including decision trees, probability networks, association rules, clustering, regression, and neural networks. Excellent presentation, communication and social skills, with solid attention to detail. Ability to work independently and make key decisions on projects. Strong business mindset, possessing an ability to condense complex analysis and technical concepts into clear and concise takeaways for business leaders. Ability to comprehensively understand data elements, sources and relationships in business and technical terms. Ability to operate appropriately and effectively in a dynamic, highly multi-functional, fast-paced environment. M.S. in Computer Science, Mathematics, Economics, Operations Research or related field OR B.S. in related field with 4+ years experience applying analytical techniques to real business problems. ",https://www.mycareersfuture.sg/job/data-scientist-apple-south-asia-4b1683a8d3a9d8f9744377e6c674550f,South,
19,Data Scientist,TAIGER SINGAPORE PTE. LTD.,Permanent,Executive,Information Technology,Salary undisclosed,,"ABOUT TAIGER Headquartered in Singapore, TAIGER is a fast-growing Artificial Intelligence (AI) company with a global footprint. Our mission is to help organizations optimize operational efficiencies by automating complex cognitive tasks. We are a market leader and the pioneer of Knowledge Work AutomationTM. The solutions we provide use natural language processing (NLP) and computer vision techniques (e.g. semantic analysis, concept-extraction, multi-language knowledge graphs, and object detection) to provide unparalleled accuracy in information extraction for industry leaders across the financial services, government sectors and more. TAIGER is recognized as a Gartner Cool Vendor. Find out more about us at www.taiger.com and www.linkedin.com/company/taiger   DATA SCIENTIST We are building a team passionate about cutting-edge AI technology and the potential of TAIGER. You should be motivated by growth opportunities with your responsibilities expanding in scope. You can also look forward to be part of a dynamic start-up environment where your contribution matters.   RESPONSIBILITIES  Use state-of-the-art Machine Learning techniques to build and optimise classifiers and solve real business problems. Enhance data preparation procedures to include information relevant for building classification models. Conduct ad-hoc analysis of data and present findings in a clear manner. Process, clean and verify integrity of data used for model building and extend TAIGER’s data with third-party sources of information when required. Develop and track performance of automated anomaly detection systems. Partake in feature engineering for TAIGER. ","RequirementsREQUIREMENTS  MSc/BSc in Computer Science, Information Systems, Engineering, or other related disciplines. 2+ years relevant theoretical and practical experience in Machine Learning, Natural Language Processing and related fields. Deep understanding of Machine Learning techniques and Classification algorithms like SVMs, Decision Trees, Regression Models. Experience working in a Java Environment. You should be data-oriented and comfortable working with data.    In TAIGER we believe that diversity of experience, perspectives, and background will result in a better workplace for our team and a better product for our clients. Join the growing team at TAIGER today!",https://www.mycareersfuture.sg/job/data-scientist-taiger-singapore-d8d3fbdd77145e14ab71e21f2a811170,,Government support available
20,Senior Consultant (Data Scientist),HITACHI CONSULTING SINGAPORE PTE. LTD.,"Permanent, Contract",Senior Executive,Information Technology,"$6,000to$9,000",Monthly," Problem solver with curious mindset with a high execution bias having relevant work experience in Data Science in engineering domain. Data scientist with hands on expertise in building and executing analytics modules on various technology platforms including big data technology platforms. Own and complete work streams from business levers, domain know-hows and bias for execution and delivery. Be able to compile results from various work streams and be able to make coherent presentations to internal and external stakeholders. Experience in building or managing data products, high performer and problem solver. Applying best practices to manage solution implementations including code design and reviews ","Requirements Sound knowledge of machine learning concepts. Illustrative machine learning methodologies are: 	 Bagging, Boosting, Regularization, Online Learning, One Hot Encoder etc. Statistical modeling - CHAID, CART, Regressions, SVM, SVD etc. Experience on the text analytics stack - NLP, NLU, LDA, TF-IDF etc.   Ability to communicate analytics-based insights to business stakeholders. Independent problem solver comfortable to work in an ambiguous solution space. Strong PPT Skills, Excel Demonstrated experience in delivering analytics projects in high pressure environments MS in Computer Science, Engineering, Mathematics, Statistics or a related field with solid exposure to Machine Learning and/or Advanced Analytics with 5+ years of experience in predictive analytics and exposure to big data analytics. MBAs with relevant data science skills will also be considered. Strong understanding of the electrical engineering domain. Strong coding skills in Python is a must, and in other languages like R and SQL, Hive Sql Hands-on experience with Python libraries - NumPy, Pandas, sklearn Hands-on knowledge of working with scalable platforms for processing large and/or complex multi-source data sets using Hive, Hadoop or Spark (PySpark) is a plus. Comfortable with working on Unix, Windows and databases like Elastic Search and MongoDB Demonstrated the use of data optimization (Linear/Non-linear) to solve constrained business problems Comfortable with working on Unix, Windows and databases like Elastic Search and MongoDB ",https://www.mycareersfuture.sg/job/senior-consultant-hitachi-consulting-singapore-5193ca946c3bef56dd1154b4bac5bb7e,East,Government support available
21,"Data Scientist, Trusted AI",DATAROBOT SINGAPORE PTE. LTD.,Permanent,Professional,Information Technology,"$90,000to$150,000",Annually,"Have you ever wanted to learn why a model made a prediction? As a Data Scientist on our Trusted AI team, you will actively contribute to making AI more accessible, actionable, and explainable. The DataRobot Trusted AI team is pioneering the industry by offering cutting edge solutions to optimize AI transparency, explainability, and interpretability. We are responsible for automated insights into how models make their predictions, explain why/how those models perform and provide a world class tool chain to interpret data to improve trust in AI and automated machine learning. We are looking for talented people with deep knowledge of Machine Learning / Statistics and strong engineering skills. Your responsibilities will include the automation of data science best practices, build tools to detect and address data and model issues, build models that deliver world class tradeoff between accuracy and explainability and develop state-of-the-art reports and insights. This position provides the opportunity to build a core component of our platform to increase the adoption of AI across industries. Individuals seeking employment at DataRobot are considered without regards to race, color, religion, national origin, age, sex, marital status, ancestry, physical or mental disability, veteran status, gender identity, or sexual orientation.","RequirementsResponsibility  Integrate leading open source solutions and build in-house solutions to explain the output of any machine learning model Design, build and improve solutions to interpret models and analyze their performance Design, build and improve tools to detect, report and address automatically dirty data Automate interesting and actionable insights from data Design and build solutions to integrate domain knowledge into the modelling Automate the construction of simple models that deliver state-of-the-art accuracy Contribute to a transparent and accurate documentation of the inner workings of models  Main Requirements  5+ years of combined python Engineering / Data Science experience     Minimum 1 year of Engineering experience Minimum 1 year of Data Science experience   ",https://www.mycareersfuture.sg/job/data-scientist-trusted-ai-datarobot-singapore-67508a47a407453fb87955db2b36cb8c,Central,Government support available
22,Data Scientist,SEPHORA DIGITAL SEA PTE. LTD.,Full Time,Executive,Information Technology,"$4,000to$6,000",Monthly,"The Sephora Data team is expanding. As a critical business function, finding the right people to contribute to our high growth, fast changing environment is critical and challenging. The Data team’s mission is to create the necessary data pipelines between our applications and enable teams across the business to use the date for informed decision making. To succeed in this team you’ll be super smart, passionate about innovation and trying new approaches, and you’ll be a skilled programmer with strong commercial instincts and passion for business success. We are looking for an exceptional Data Scientist to add to our team.","RequirementsTo be successful in this role  You will need to be well-versed in all major Machine Learning paradigms (including but not restricted to processing of structured and unstructured data, bias/variance tradeoff, classic classification/regression algorithms, deep learning concepts, representation learning, explainability, unsupervised methods). You will need to be able to communicate clearly with our internal stakeholders, technical or non-technical, deeply understand business priorities and formalize them into challenges that can be tackled with engineering effort, whether it may involve ML or not. You will enjoy being an advocate for Data Science within Sephora SEA and the LVMH group. This involves being naturally prone to knowledge sharing and promotion of a healthy intellectual sharing environment. You will need to be able to work autonomously and have the initiative to come up with original solutions to meaningful challenges. You will need to be able to deal with several concurrent projects and prioritize according to objectives and business impact. You will need to be able to (or be keen on learning how) to setup and deploy machine learning pipelines in a production environment. You will find it rewarding to actively contribute to an organisation of a global group by using ML solutions.  What we expect from you    You are a Python master and numerical libraries are of no mystery to you. Big bonus points if you are also familiar with either of Node.js/Go. You write SQL like you write English. Even better if BigQuery is not unknown to you. Expertise in a deep learning framework (tensorflow/pytorch) is a big plus. You have experience in getting your hands dirty and are conscious of the reality of datasets (in contrast to academic datasets). You are result-driven. Not only do you care about benchmark scores, you are also keen on deploying your algorithms and make them adopted by your stakeholders. Experience with Cloud services (Google Cloud/AWS) for Machine Learning pipeline deployment is highly appreciated.  If these are aspects you value as a Data Scientist, please apply! Your attitude, experience and passion is more important than specific experience. You might be a fresh grad or you might have 10 or more years of experience: it is all about the passion to excel that you will bring to our team & our business.",https://www.mycareersfuture.sg/job/data-scientist-sephora-digital-sea-0c4d95faf8ac62263e8da213c70fc868,Central,Government support available
23,Data Scientist,HEWLETT PACKARD ENTERPRISE SINGAPORE PTE. LTD.,Permanent,Professional,Consulting ,"$5,000to$9,000",Monthly,"Hewlett Packard Enterprise is an industry leading technology company that enables customers to go further, faster. With the industry’s most comprehensive portfolio, spanning the cloud to the data center to workplace applications, our technology and services help customers around the world make IT more efficient, more productive and more secure.   HPE APJ Innovation Center Singapore focuses on providing customers with world class products and solutions in the big data analytics space, using state-of-the-art big data technologies and advanced analytics techniques.   We have an exciting opportunity for a Data Scientist to join our team and make a difference!  He/she will be a part of our innovation center and involved in interesting work such as NLP, IoT analysis and generally exposed to different domains. ","RequirementsResponsibilities  Collaborate with business partners from various industries to identify gap and practical problems. Develop machine learning and quantitative models to solve business problems. Create actionable insights and meaningful visualizations using machine learning technologies that “tell a story"" to the customers. Communicate findings to sales, engineering and business teams.    Knowledge and Skills Desired:  Deep understanding of multiple machine learning and artificial intelligence Knowledge and understanding of data pipeline Deep knowledge of at least one of the frameworks Deep mathematical understanding of statistics, calculus and other related fields         Education and Experience Required:  PhD degree in Mathematics, Statistics, Operations Research, Computer Science or equivalent In the absence of a PhD, a Master´s Degree in one of these areas and 3 years and above of industry experience applying analytics and data science is required 3 years’ experience in programming in Python or R 3 years’ and above of industry experience applying analytics and data science 3 years’ programming experience in two or more relevant languages Broad, general knowledge of Machine Learning and Artificial Intelligence Framework ecosystems and languages, such as:  - Caffe - TensorFlow",https://www.mycareersfuture.sg/job/data-scientist-hewlett-packard-enterprise-singapore-474a9cfaa0c7d6340624a01bbaf1a73e,South,Government support available
24,Data Scientist,HEWLETT PACKARD ENTERPRISE SINGAPORE PTE. LTD.,Permanent,Professional,Consulting ,"$4,800to$9,000",Monthly,"Hewlett Packard Enterprise is an industry leading technology company that enables customers to go further, faster. With the industry’s most comprehensive portfolio, spanning the cloud to the data center to workplace applications, our technology and services help customers around the world make IT more efficient, more productive and more secure.   HPE APJ Innovation Center Singapore focuses on providing customers with world class products and solutions in the big data analytics space, using state-of-the-art big data technologies and advanced analytics techniques.   We have an exciting opportunity for a Data Scientist to join our team and make a difference!  He/she will be a part of our innovation center and involved in interesting work such as NLP, IoT analysis and generally exposed to different domains.   ","RequirementsResponsibilities  Collaborate with business partners from various industries to identify gap and practical problems. Develop machine learning and quantitative models to solve business problems. Create actionable insights and meaningful visualizations using machine learning technologies that “tell a story"" to the customers. Communicate findings to sales, engineering and business teams.    Knowledge and Skills Desired:  Deep understanding of multiple machine learning and artificial intelligence Knowledge and understanding of data pipeline Deep knowledge of at least one of the frameworks Deep mathematical understanding of statistics, calculus and other related fields         Education and Experience Required:  PhD degree in Mathematics, Statistics, Operations Research, Computer Science or equivalent In the absence of a PhD, a Master´s Degree in one of these areas and 3 years and above of industry experience applying analytics and data science is required 3 years’ experience in programming in Python or R 3 years’ and above of industry experience applying analytics and data science 3 years’ programming experience in two or more relevant languages Broad, general knowledge of Machine Learning and Artificial Intelligence Framework ecosystems and languages, such as:  - Caffe - TensorFlow  ",https://www.mycareersfuture.sg/job/data-scientist-hewlett-packard-enterprise-singapore-da2b2cdecb496ddf6f871089b2568c9c,South,Government support available
25,Data Scientist,HEWLETT PACKARD ENTERPRISE SINGAPORE PTE. LTD.,Permanent,Professional,Consulting ,"$5,200to$10,000",Monthly,"Hewlett Packard Enterprise is an industry leading technology company that enables customers to go further, faster. With the industry’s most comprehensive portfolio, spanning the cloud to the data center to workplace applications, our technology and services help customers around the world make IT more efficient, more productive and more secure.   HPE APJ Innovation Center Singapore focuses on providing customers with world class products and solutions in the big data analytics space, using state-of-the-art big data technologies and advanced analytics techniques.   We have an exciting opportunity for a Data Scientist to join our team and make a difference!  He/she will be a part of our innovation center and involved in interesting work such as NLP, IoT analysis and generally exposed to different domains. ","RequirementsResponsibilities  Collaborate with business partners from various industries to identify gap and practical problems. Develop machine learning and quantitative models to solve business problems. Create actionable insights and meaningful visualizations using machine learning technologies that “tell a story"" to the customers. Communicate findings to sales, engineering and business teams.    Knowledge and Skills Desired:  Deep understanding of multiple machine learning and artificial intelligence Knowledge and understanding of data pipeline Deep knowledge of at least one of the frameworks Deep mathematical understanding of statistics, calculus and other related fields         Education and Experience Required:  PhD degree in Mathematics, Statistics, Operations Research, Computer Science or equivalent In the absence of a PhD, a Master´s Degree in one of these areas and 3 years and above of industry experience applying analytics and data science is required 3 years’ experience in programming in Python or R 3 years’ and above of industry experience applying analytics and data science 3 years’ programming experience in two or more relevant languages Broad, general knowledge of Machine Learning and Artificial Intelligence Framework ecosystems and languages, such as:  - Caffe - TensorFlow",https://www.mycareersfuture.sg/job/data-scientist-hewlett-packard-enterprise-singapore-86e18b1b2b60e17a2327afd40d677a25,South,Government support available
26,Senior Level Data Scientist,TRAVELOKA SERVICES PTE. LTD.,Permanent,Executive,Information Technology,"$8,300to$15,000",Monthly,"Job Description As a Data scientist, you will be applying machine learning techniques such as deep learning, reinforced learning, decision tree learning and other techniques to solve complex problems and drive insights from our sea of data. You will be responsible for:   Analyzing large, complex datasets into actionable insights   Use data to solve complex problems which are pivotal to our business   Effectively conceptualize analysis to internal stakeholders   Conduct advanced statistical analysis   Develop practical algorithms and frameworks to optimize Traveloka’s capabilities   Working in Traveloka:   You will work in cross-functional teams and meet great people regularly from top tier technology, consulting, product, or academic background.   We work in open environment where there are no boundaries or power distance.   Everyone is encouraged to speak their mind, propose ideas, influence others, and continuously grow themselves.   Get the exposure to multi-aspect, collaborative, intensive startup experience with our recent expansion into Southeast Asia and exploration of new products.  ","Requirements  Solid programming skills and understanding of statistical models   Bachelors/Masters/PhD degree from top universities in a quantitative field (Physics, Mathematics, Computer Science, Engineering, etc.)   8+ years of relevant experience in Advance Analytics   Experienced in tools such as: R, python, MATLAB and etc   Experienced in machine learning libraries such as: Tensorflow, Theano, Keras, Scikit-learn, SciPy and etc.   Solid analytical and problem solving skills to create data-driven insights   Passion in big data  ",https://www.mycareersfuture.sg/job/senior-level-data-scientist-traveloka-services-8adb5c22263d490fd19ff2b6362b9be4,,Government support available
27,Mid - Senior Level Data Scientist,TRAVELOKA SERVICES PTE. LTD.,Permanent,Executive,Information Technology,"$6,100to$10,700",Monthly,"As a Data scientist, you will be applying machine learning techniques such as deep learning, reinforced learning, decision tree learning and other techniques to solve complex problems and drive insights from our sea of data. You will be responsible for:   Analyzing large, complex datasets into actionable insights   Use data to solve complex problems which are pivotal to our business   Effectively conceptualize analysis to internal stakeholders   Conduct advanced statistical analysis   Develop practical algorithms and frameworks to optimize Traveloka’s capabilities   Working in Traveloka:   You will work in cross-functional teams and meet great people regularly from top tier technology, consulting, product, or academic background.   We work in open environment where there are no boundaries or power distance.   Everyone is encouraged to speak their mind, propose ideas, influence others, and continuously grow themselves.   Get the exposure to multi-aspect, collaborative, intensive startup experience with our recent expansion into Southeast Asia and exploration of new products.  ","Requirements  Solid programming skills and understanding of statistical models   Bachelors/Masters/PhD degree from top universities in a quantitative field (Physics, Mathematics, Computer Science, Engineering, etc.)   6+ years of relevant experience in Advance Analytics   Experienced in tools such as: R, python, MATLAB and etc   Experienced in machine learning libraries such as: Tensorflow, Theano, Keras, Scikit-learn, SciPy and etc.   Solid analytical and problem solving skills to create data-driven insights   Passion in big data  ",https://www.mycareersfuture.sg/job/mid-senior-level-data-scientist-traveloka-services-cee58da0b16561b6d739767873dc8bd1,,Government support available
28,Mid Level Data Scientist,TRAVELOKA SERVICES PTE. LTD.,Permanent,Executive,Information Technology,"$4,300to$7,600",Monthly,"As a Data scientist, you will be applying machine learning techniques such as deep learning, reinforced learning, decision tree learning and other techniques to solve complex problems and drive insights from our sea of data. You will be responsible for:   Analyzing large, complex datasets into actionable insights   Use data to solve complex problems which are pivotal to our business   Effectively conceptualize analysis to internal stakeholders   Conduct advanced statistical analysis   Develop practical algorithms and frameworks to optimize Traveloka’s capabilities   Working in Traveloka:   You will work in cross-functional teams and meet great people regularly from top tier technology, consulting, product, or academic background.   We work in open environment where there are no boundaries or power distance.   Everyone is encouraged to speak their mind, propose ideas, influence others, and continuously grow themselves.   Get the exposure to multi-aspect, collaborative, intensive startup experience with our recent expansion into Southeast Asia and exploration of new products.  ","Requirements  Solid programming skills and understanding of statistical models   Bachelors/Masters/PhD degree from top universities in a quantitative field (Physics, Mathematics, Computer Science, Engineering, etc.)   3+ years of relevant experience in Advance Analytics   Experienced in tools such as: R, python, MATLAB and etc   Experienced in machine learning libraries such as: Tensorflow, Theano, Keras, Scikit-learn, SciPy and etc.   Solid analytical and problem solving skills to create data-driven insights   Passion in big data  ",https://www.mycareersfuture.sg/job/mid-level-data-scientist-traveloka-services-8dba1deab655a0a840105310f2308dc2,,Government support available
29,Junior - Mid Level Data Scientist,TRAVELOKA SERVICES PTE. LTD.,Permanent,Fresh/entry level,Information Technology,"$3,000to$6,000",Monthly,"As a Data scientist, you will be applying machine learning techniques such as deep learning, reinforced learning, decision tree learning and other techniques to solve complex problems and drive insights from our sea of data. You will be responsible for:   Analyzing large, complex datasets into actionable insights   Use data to solve complex problems which are pivotal to our business   Effectively conceptualize analysis to internal stakeholders   Conduct advanced statistical analysis   Develop practical algorithms and frameworks to optimize Traveloka’s capabilities     Working in Traveloka:   You will work in cross-functional teams and meet great people regularly from top tier technology, consulting, product, or academic background.   We work in open environment where there are no boundaries or power distance.   Everyone is encouraged to speak their mind, propose ideas, influence others, and continuously grow themselves.   Get the exposure to multi-aspect, collaborative, intensive startup experience with our recent expansion into Southeast Asia and exploration of new products.  ","Requirements  Solid programming skills and understanding of statistical models   Bachelors/Masters/PhD degree from top universities in a quantitative field (Physics, Mathematics, Computer Science, Engineering, etc.)   Fresh graduates with internship experience - 3+ years of relevant experience   Experienced in tools such as: R, python, MATLAB and etc   Experienced in machine learning libraries such as: Tensorflow, Theano, Keras, Scikit-learn, SciPy and etc.   Solid analytical and problem solving skills to create data-driven insights   Passion in big data    ",https://www.mycareersfuture.sg/job/junior-mid-level-data-scientist-traveloka-services-1cd7eaa9c04792e882aad755fce1d921,,Government support available
30,Data Scientist,UNTANGLE AI PTE. LTD.,Full Time,Fresh/entry level,Information Technology,"$5,000to$7,000",Monthly,"We are looking to hire the best Data Scientists in the world. If you have a passion for technology, AI and deep learning,  this is an opportunity to work with great people in a great company. Learn from the top computer scientists in Asia and get hands on experience developing directly with clients. Be part of a game changing team and help developer the future of AI. Responsibilities:   The Data Scientist position is to carry out cutting edge research and development in building and deploying models both internally and to our clients specifications. This involves solving incredibly hard problems in AI and transforming those solutions in to world class products. This role covers a wide range of challenges, from enhancing our core deep learning methods to R&D in AI, to working directly with our customers to solve unique problems in their environments. Your primary responsibilities are:  Plan, develop and deploy models for our clients environments Train models and design inference systems across all data types Learn from senior engineers and implement solutions rapidly Work closely with other engineers to transfer research prototypes to production systems Propose new methods of discovery, optimisation or architectures Reproduce lead research papers ","Requirements   BSc or Master in Computer Science with experience in Deep learning, Computer Vision and Machine Learning Track record of solving industry problems through novel algorithms and innovation Strong understanding of model architectures of Deep Neural Networks (Gradients, Activation Paths, Activation Functions, etc.) Strong understanding of building blocks of statistics & probability (Covariance, Canonical Correlation, Markov Chains, Brownian Motion, Autocorrelation, Partial Autocorrelation, Bayesian optimisation, Hypothesis testing etc.) Strong understanding of statistical learning techniques (Classification, Regression, Clustering, metrics, structured learning, probabilistic graphical models) Self-reliant; able to work independently and accept responsibility for projects. Fast prototyping skills, including comprehensive feature integration during all cycles of development. Strong understanding of Databases and SQL Strong understanding of parallel processing using OpenMP Good business knowledge of Supply Chain(Domain)  Willingness to learn and experiment, with a passion for technology. Fluent in both written and spoken English. Experience with C++, Python, Caffe, Torch and Tensorflow    Nice to Haves:  Experience with adversarial models within Deep Learning (especially Generative Adversarial Networks) Understanding of systems analysis (Phase portraits, impulse response, filters, etc.) Publications in top computer vision/deep learning conferences and journals Contribution to major deep/machine learning open source libraries. ",https://www.mycareersfuture.sg/job/data-scientist-untangle-ai-4371030ab9ca99050516ae26ac3f7fd2,Central,Government support available
31,Data Scientist,AMPOTECH PTE. LTD.,Full Time,Professional,Information Technology,"$5,000to$8,000",Monthly,"Description of Role As a Data Scientist at Ampotech you will work with power consumption data generated from multiple buildings across several countries and develop equipment state and anomaly detection algorithms. In this role, you will work with the CTO and supporting staff such as software developers and data engineers to bring these algorithms into the production environment.","RequirementsDesired Qualifications   Master’s or PhD in Computer Science, Applied Math, or a similar field   Experience working with time-series data   Experience with Python   At least 2 years of experience in industry or an applied research environment  ",https://www.mycareersfuture.sg/job/data-scientist-ampotech-27837b2ff200338455306b4524262c50,Central,Government support available
32,"Data Scientist, AI Services",DATAROBOT SINGAPORE PTE. LTD.,Permanent,Professional,Information Technology,"$90,000to$150,000",Annually,"AI Services is a consulting division of DataRobot. As Data Scientist at DataRobot AI Services, you will work on various real-world problems across a variety of industries. You will be developing predictive models that add value to customer organizations and integrating those models into client environments.  Ideal candidates enjoy day-to-day data science problem-solving mixed with high levels of customer interaction.","RequirementsMain Requirements * 3+ years of real-world business experience with data science projects * Hands-on experience building and implementing predictive models * Experience with machine learning techniques * Strong understanding of applied statistics and data mining/munging techniques * Excellent organizational, communication, writing and interpersonal skills * Fluency with one of the scripting languages (Python / R)",https://www.mycareersfuture.sg/job/data-scientist-ai-services-datarobot-singapore-c642352bf70c0b2cb211b0306236486c,Central,Government support available
33,Field Data Scientist,DATHENA SCIENCE PTE. LTD.,"Full Time, Internship",Executive,Engineering,"$2,000to$5,000",Monthly,"About Dathena Science Dathena is a Swiss and Singaporean company developing data governance software based on machine learning algorithms. Job purpose                     This position will be part of the Client Solutions Team, and responsible for providing clients with the guidance and support needed throughout the full lifecycle of our solution’s implementation to ensure the successful and most effective use of Dathena’s products. In addition, this person will be a leader in ensuring overall client and partner satisfaction with Dathena’s products and related services. As a Field Data Scientist, you will act as a trusted technical advisor to support our clients to ensure they remain successful and realize the full value of their investment in our product. Responsibilities   Become a trusted expert in Dathena, our client platforms & partner vendor functionality to provide effective operational guidance around these technologies. Oversee client service requests acting as a service delivery and escalation manager. Help partners in their day-to-day challenges as our customers’ go-to resource for troubleshooting technical issues, and delivering innovative and scalable solutions to meet their business needs Build client success and prioritization plans aligned to key performance indicators and objectives. Ensure key accounts are updated on new product features and produce roadmaps to implement. Educate clients on the value of the overall solution and encourage optimal utilization. Channel customers’ technical platform feedback to the Dathena product team. Assist in prioritizing product requirements and platform improvements by understanding and communicating customer needs. Identify pattern and constantly look for opportunity to industrialize the Assessment to subscription process Develop best practice recommendations for Dathena clients based on product and vertical experience gained in the field. ","RequirementsDesired Experiences:  2+ years of experience in a customer/client-facing role such as Customer Success Manager, Technical Account Manager or Sales Engineer Comfortable managing technical conversations with technical and non-technical stakeholders. Problem-solving skills around technical, product, and business questions. Ability to build great relationships with technical and non-technical customers Contribute to the success of a dynamic and growing organization Good understanding of machine learning techniques and algorithms, such as K-means, k-NN, Naive Bayes, SVM, Decision Forests, etc. Knowledge with common data science toolkits, such as R, Spark, NumPy, etc. Excellence in at least one of these is highly desirable Good knowledge in using query languages such as SQL, Hive, Pig, etc. Knowledge with NoSQL databases, such as Cassandra and HBase Good applied statistics skills, such as distributions, statistical testing, regression, etc. Good scripting and programming skills: Python, Scala, Java.  Soft Skills:  Fluent in English Data-oriented personality Exceptional Oral and Written Communication Skills Time management Interpersonal Skills Critical Thinking Presentation Skills  Working Conditions: The Field Data Scientist must fully embrace the team spirit of a young and innovative Start-up. Travel and working from remote locations may be required. Location: Singapore R&D Office.                                                                                                                                                                                                               ",https://www.mycareersfuture.sg/job/field-data-scientist-dathena-science-ef8743c8aad21b7da211bfaf16e59a1e,,Government support available
34,Data Scientist,FACEBOOK SINGAPORE PTE. LTD.,Full Time,Professional,Advertising / Media ,"$9,000to$14,000",Monthly,"Facebook is seeking a Data Scientist to lead our Ads from China product team. We’re looking for someone who is passionate about digital advertising, product development, and hyper growth. The job is to be the ""data eyes and ears"" guiding the product team. Ads from China's mission is: to connect every business in China with people around the rest of world. This position is full-time and based in our Singapore office.","RequirementsResponsibilities  Defining new opportunities for product impact Influencing product and sales to solve the most impactful market problems.  Apply your expertise in quantitative analysis and the presentation of data to see beyond the numbers and understand how our users interact with our growth products.  Work as a key member of the product team to solve problems and identify trends and opportunities.  Inform, influence, support, and execute our product decisions and product launches.  Set KPIs and goals, design and evaluate experiments, monitor key product metrics, understand root causes of changes in metrics.  Exploratory analysis to discover new opportunities: understanding ecosystems, user behaviors, and long-term trends  Identifying levers to help move key metrics.  Minimum Qualifications  6+ years experience doing quantitative analysis, preferably for a web or mobile company  Fluency in SQL  Core statistical knowledge  Proven experience leading data-driven projects from definition to execution: defining metrics, experiment design, communicating actionable insights.  Able to mentor and guide junior data scientists  Experience leading analytics teams - advantage  Python, R or any other scripting language – advantage ",https://www.mycareersfuture.sg/job/data-scientist-facebook-singapore-33811af8b3bdae37fefc5122e4b58559,East,
