,job_titles,companys,employment_type,seniority,industrys,salary,salary_terms,job_descriptions,job_requirements,links,location,gov_support
21,Senior Data Analyst,STREETSINE SINGAPORE PTE. LTD.,"Permanent, Full Time","Professional, Executive",Information Technology,"$4,000to$8,000",Monthly,"We are currently looking for a Senior Data Analyst/Scientist to be part of our Business Intelligence (B.I.) team. Reporting to the Chief Data Officer (CDO), you will work closely with internal teams to:  Initiate studies and implement algorithms and methods to take business advantage of new information and data. Build, test and deploy machine learning models to cater to the market intelligence tools offered by the company Refine the performance and accuracy of existing data models based on feedback Assist in general database administration  Expected Competencies: A fast, adaptive yet meticulous professional having the following qualities: 1. Business Acumen and Communication Skills The candidate has demonstrated experience working with the relevant stakeholders to leverage data science to identify new business opportunities or remedy process inefficiencies. 2. Programming Skills The candidate should have prior experience translating proposed technical solutions using computational methods and data science, while at the same time understanding their respective strengths/weaknesses and potential business trade-offs. 3. Technical Competency The candidate writes code according to best practices while meeting security standards and is able to translate complex datasets into strategic insights.","RequirementsRequirements:  Minimum 2 years of relevant work experience with a degree in any quantitative or computational discipline Proficiency in SQL and Python Excellent communication and interpersonal skills An additional advantage for candidates with proven skills in data visualization, machine learning, or image analytics An additional advantage for candidates with full project life cycle exposure i.e. data collection, aggregation, analysis, visualization, productionization, and monitoring of data Science solutions ",https://www.mycareersfuture.sg/job/senior-data-analyst-streetsine-singapore-3baa45f938b74a6660a619998e4a9852,Central,Government support available
22,Data Analyst,ZEEMART  PTE. LTD.,Full Time,Professional,Information Technology,"$4,000to$6,000",Monthly,"You will be part of a very vibrant and dynamic team at the heart of Zeemart that is innovating the way the businesses can increase efficiency through streamlining their procurement and ordering process in the F&B industry. Our platform connects buyers and suppliers through a simple interface, making discovery, purchasing and communicating more powerful and easier than before. In joining Zeemart as a Data Analyst, you'll be in a key role that helps deepen the customer interactions by applying advanced data analytics. We will be expecting you to have extensive experiences in data science and analytics field - developing models, rules and algorithms from structured and unstructured sources and performing deep-dive analysis to derive data-driven decisions. DUTIES AND RESPONSIBILITIES:   Apply statistical tools/models to perform advanced data analytics, identify key underlying drivers for growing customer engagement and business opportunities, and recommend a clear action plan going forward. Develop and implement artificial intelligence algorithms, rules and rapid prototypes from big data sets that will be fed into various business programs. Behavioral segmentation based on customer journey, profiles, transaction patterns, and app activities that will lead to highly personalized customer insights. Design and monitor A/B testing and various engagement activities. Perform deep-dive analysis to solve various business problems arising from marketing, dynamic incentive programs, and campaign management. Build and automate intuitive dashboards that help visualize and answer complex business problems. Identify key areas of performance measurement for the Zeemart’s platform. Work closely with respective Team Leads to setup and monitor KPIs. Generate regular analytics reports on Zeemart’s platform activity Provide analysis of reports and propose actionable insights to continuously refine the platform. Lead discussions on taxonomy, business process logic as well as crucial areas of interface with 3rd party providers for online payments, logistics, CRM, etc. Explore latest technology developments such as AI, predictive analytics, machine learning, etc. which will give Zeemart a competitive edge in the industry. ","Requirements Analytical mind with sound business insights. Ability to translate the business problems and requirements into analytics solutions. Knowledge of a variety of predictive models, machine learning algorithms and statistical techniques, e.g. logistic regression, decision tree, clustering, neural networks, support vector machines, principal component analytics, natural language processing. Technical expertise regarding data models, database design development, data mining and segmentation techniques Strong knowledge of and experience with reporting packages (Business Objects), Databases (SQL), Programming (XML, R-lang or Python , Javascript, or ETL frameworks), Statistical packages for analyzing datasets (Excel, SPSS, SAS etc) and data visualization tools (Tableau, Qlik). Experience in Adobe Analytics / Adobe Campaign is a plus.  Knowledge of CRM platforms, campaign management, and A/B testing. Good verbal and written communication skills. University degree, preferably in computer science, engineering or analytical discipline, e.g. mathematics, statistics, IT, economics, finance, accounting. 3 - 5 years working experience in data analytics or business intelligence units. Experience in supply chain within the F&B industry will be favorable. Self-motivated with a can-do spirit!",https://www.mycareersfuture.sg/job/data-analyst-zeemart-6f5145574df545ba95cfdf87288652ab,Central,Government support available
23,data analyst,MONEYSMART SINGAPORE PTE. LTD.,Permanent,Executive,Information Technology,"$4,500to$6,500",Monthly,"The mission As part of the Data Team within the MoneySmart organization, you will be tasked with helping transform our business into an agile, well-informed, data-driven decision making powerhouse. You will need to work closely with the tech, product, sales, marketing and strategy teams within the business, and deploy best practices in data modelling, visualizations and storytelling to solve critical problems and unveil opportunities and trends for the business to succeed. In a nutshell  Be a part of the MoneySmart team to understand how our visitors are engaging with us, understand what their needs are and how we can serve them better Building data model and dashboard to help measuring KPI for different departments and teams Identify customer segments by integrating new and old data sources that will inform marketing and sales Work side-by-side with marketing, product and engineering to ensure your analysis and insights translate to meaningful outcomes and a better experience for our customers Provide data stewardship for the business which include building and maintaining data definitions, enforcing data policies and ensuring compliance across the organization  Competencies  Proven track record in analytical thinking and turning insight into action Excellent communication skills and the ability to tell compelling data stories Strong data visualization skills Ability to analyze and solve business problems at its root, with an understanding of the broader context Meticulous with a strong attention to detail Creative problem solving skills for when challenges get challenging Awesome organizational skills and a love for creating good documentation ","RequirementsRequirements  Degree in Computer Science, Math, Statistics or any of their equivalents 2+ years of relevant experience in an analytical role 1+ years experience in any web analytics capacity Strong background in SQL, with the ability to write and tune complex queries Knowledge of data modelling concepts and experienced in applying them Strong business acumen in deciphering what stakeholders need  Bonus points  Experience with reporting on any BI tools Experience in R, Python  Cultural Values  Be a positive team player Engage constructively, disagree and commit Be Humble Demonstrate Accountability Exercise Good Judgement Take charge of your professional growth ",https://www.mycareersfuture.sg/job/data-analyst-moneysmart-singapore-e0c01e1f8a47868c895389932abd8f8e,South,
24,Junior Data Analyst,OBSERVATIONAL AND PRAGMATIC RESEARCH INSTITUTE PTE. LTD.,"Permanent, Full Time",Junior Executive,Information Technology,"$3,000to$4,000",Monthly,"Observational and Pragmatic Research Institute (OPRI) is a unique academic research institution, working with both the pharmaceutical and academic industry, with the overarching goal to improve the lives of patients through conducting vital global real-world research. OPRI is part of a global network of international companies, with partner companies located in the United Kingdom and Australia. OPRI has been leading the paradigm shift in real-world evidence for the past 12 years, by delivering pragmatic clinical trials, disease registries and database research. We are currently seeking a hard-working and motivated Data Analyst to join our international team. You would be involved in supporting the team developing the first global severe asthma registry ever developed, joining a young and enthusiastic team in supporting a globally-renowned project. Key responsibilities of the role will be to:  Provide support on database querying, population and reporting, using structured query language (SQL). Assist in generate data releases following study protocol requirements and service reports (Tableau). Advise internal team members and external clients on study database(s) content. Engage in building and maintaining data dictionaries and system technical documentation. Undertake quality checks to assure high standards of data and code. Contribute to data analyses as required for research projects. Maintain compliance with information governance and company policies. ","RequirementsQualifications BSc or equivalent qualification with strong technical or scientific component (e.g. Computer Science, Maths, Statistics). Experience  Familiarity with structured query language (SQL) and database processing (ETL, stored procedures, large datasets) Strong ability for data analysis, interpretation and visualization. Experience in at least one data or statistical package (SAS, R, or Stata) Some experience in data dictionaries and advanced documentation systems.  Key skills: data manipulation (SAS, R, or Stata), relational databases (esp. my SQL and SQL Server), clinical or medical research, proactive approach. Desirable: statistical background (models, correlations, hypothesis), general purpose programming languages (e.g. Python), database administration tools (migration, DB administration), experience of working with clinical databases",https://www.mycareersfuture.sg/job/junior-data-analyst-observational-pragmatic-research-institute-0737a93068d7413c7635c5614cbc99d6,East,Government support available
25,Data Analyst,CAPITA PTE. LTD.,"Permanent, Contract",Professional,Information Technology,"$4,500to$7,500",Monthly,"Responsibilities: ·         Design and develop data models to aid reporting and forecasting ·         Helping develop new reports, enhance existing reports and analysis. ·         Managing master data, including creation, updates, and deletion. ·         Managing security configuration, defining users and user roles. ·         Processing confidential data and information according to guidelines. ·         Managing and designing the reporting environment, including data sources, security, and metadata. ·         Supporting the data warehouse in identifying and revising reporting requirements. ·         Supporting initiatives for data integrity and normalization. ·         Assessing tests and implementing new or upgraded software and assisting with strategic decisions on new systems. ·         Generating reports from single or multiple systems. ·         Troubleshooting the reporting database environment and reports. ·         Evaluating changes and updates to source production systems. ·         Training end users on new reports and dashboards, including documenting work instruction and user guide. ·         Providing technical expertise on data storage structures, data mining, and data cleansing.   Technical platforms ·         Required – Excellent knowledge in Excel and Excel datamodel ·         Preferred – experience in Power BI or Qlikview / Qliksense","RequirementsInterested parties, please send your resume to dorothy.chern@capitasingapore.com or ITC1@capitasingapore.com Only shortlisted applicants will be notified by our consultants. Capita Pte Ltd | EA license no.: 08C2893 Chern Ye Tee Dorothy | REG No : R1654859  ",https://www.mycareersfuture.sg/job/data-analyst-capita-fdb16e6be6f64cccfb39d82107cb1132,Central,Government support available
26,Data analyst,CAPITA PTE. LTD.,Contract,Executive,Information Technology,"$5,800to$8,000",Monthly,"•         Design and develop data models to aid reporting and forecasting •         Helping develop new reports, enhance existing reports and analysis. •         Managing master data, including creation, updates, and deletion. •         Managing security configuration, defining users and user roles. •         Processing confidential data and information according to guidelines. •         Managing and designing the reporting environment, including data sources, security, and metadata. •         Supporting the data warehouse in identifying and revising reporting requirements. •         Supporting initiatives for data integrity and normalization. •         Assessing tests and implementing new or upgraded software and assisting with strategic decisions on new systems. •         Generating reports from single or multiple systems. •         Troubleshooting the reporting database environment and reports. •         Evaluating changes and updates to source production systems. •         Training end users on new reports and dashboards, including documenting work instruction and user guide. •         Providing technical expertise on data storage structures, data mining, and data cleansing.","Requirements•         Bachelor’s degree from an accredited university or college in computer science. •         Work experience as a data analyst or in related field. •         Ability to work with stakeholders to assess potential risks. •         Ability to analyze existing tools and databases and provide software solution recommendations. •         High-level experience in methodologies and processes for managing large scale databases. Interested parties, please send your resume to may.tay@capitasingapore.com ; itc1@capitasingapore.com Only shortlisted applicants will be notified by our consultants. Capita Pte Ltd | EA license no.: 08C2893 Tay Su Lynn, May | REG No : R1875900  ",https://www.mycareersfuture.sg/job/data-analyst-capita-2fab5d297b2b683ceddf6a4f5e54b92e,Islandwide,Government support available
27,Senior Data Analyst,GROUPM ASIA PACIFIC HOLDINGS PTE. LTD.,Full Time,Senior Executive,Advertising / Media ,"$3,600to$5,000",Monthly,"Overview of job You will support senior colleagues in achieving the efficient delivery of econometric analysis. Typical responsibilities and duties are the preparation of data (cleaning and performing required ETL operations), contributing to the building and interpretation of models and helping to write results and implications. Reporting of the role This role reports to the Project Manager 3 best things about the job:  Be part of a dynamic team, responsible for harnessing the power of data and technology to provide timely, actionable business insights to our clients Be part of a global Centre of Excellence and work for clients across the globe Learn and develop yourself in cutting edge technologies and platforms in the field of data and analytics  Measures of success – In three months:  Undertake data extraction, manipulation, formatting and analysis Analyze datasets to ensure that each KPI is understood and can be explained back to the team. Ensure that all tables, charts and other information produced by you or others has been checked for accuracy and formatted to the standards before passing on to senior project team. Provide support to more senior colleagues in data collection including the preparation and sending of data requests, chasing outstanding data and querying data with clients and agencies. Help the broader team in writing intermediate presentation decks, like data validation.  In six months:  Assist in the building of comprehensive econometric models according to the project specification. Validate models, identify areas of weakness, suggest and test improvements and ensure robustness and validity. Help to run scenarios required to answer client objectives.  In 12 months:  Actively seek more efficient ways of doing things for yourself and others and turn suggestions into actions including in service and product development. Demonstrate flexibility and work across multiple clients and projects at a time as directed by your project manager  About Singapore GroupM Singapore operates in one of the most dynamic and exciting environments in the world. Although it is a small domestic market, there is a vibrant media industry which is undergoing rapid evolution as digital technology reshapes the way marketing supports advertisers’ needs. Being at the crossroads of Asia means that aside from the local clients and media owners, we also have a high proportion of multi-national clients and media owners. As the largest media investment management company in Singapore with over 41% market share (Recma) and over 650 employees, GroupM Singapore is the premiere organisation to join and develop a career in.","RequirementsResponsibilities of the role:  Essential skills, knowledge and experience:  Excellent knowledge of Excel, common econometrics packages and PowerPoint. Strong analytical skills; ability to analyze raw data, manipulate the same, draw conclusions, and develop actionable recommendations.  Desirable skills, knowledge and experience:  Experience manipulating and processing media and marketing data (i.e. GRPs, Impressions, Reach, Clicks) from a variety of sources. Skill in data visualization software such as Tableau, Datorama or Power BI etc. An advanced understanding of time-series econometric modelling. Knowledge in other relevant advanced software such as Access, VBA, Python (with pandas), SQL, R, SAS etc. Experience in the manipulation of Nielsen or IRI data ",https://www.mycareersfuture.sg/job/senior-data-analyst-groupm-asia-pacific-holdings-e0759a7119917c2401f261d37c13f98f,Central,Government support available
28,Data Analyst,GARENA ONLINE PRIVATE LIMITED,"Permanent, Full Time",Professional,Information Technology,"$4,000to$7,500",Monthly," Work with business users from different departments, understand their data requirements, and extract data from various data platforms; Design and implement operational reports used by different business functions; Design UI and functionality of web report, and online analytic tools for gaming business; Design analytic data models in Hadoop data warehouse; Coordinate data cube implementation; Responsible for data governance. Control Hadoop data warehouse changes and maintain data dictionary; ","Requirements Good degree from recognized university; Self-motivator and fast learner; Technology driven and strong interest in data analysis; Database experience (Mango, MySQL, Hadoop, Redshift, BigQuery, etc) and programming knowledge (Python, PySpark, Scala) is preferred; Experience in big data or machine learning areas is a plus; In-depth understanding of data modeling is a plus. ",https://www.mycareersfuture.sg/job/data-analyst-garena-online-d741b26f8788408727ca8d6e6ed21c88,South,Government support available
29,2019 Market Data Analyst,BLOOMBERG SINGAPORE PTE. LTD.,Full Time,Fresh/entry level,Banking and Finance,"$3,000to$6,000",Monthly,"You're the type of person who has a passion for taking raw numbers and turning them into actionable insights. Your friends all know you as someone with a true interest in technology, who likes nothing more than spotting a creative way to improve a process. You have a natural eye for detail, and an interest in the financial markets. You are independent and determined, but thrive as part of a team. You enjoy dealing with people, and you're that person who knows what customer service really means. Our team Bloomberg runs on data, and our Global Data department is responsible for acquiring it and supplying it to our clients. Our Market Data Analysts collect, analyse, process and publish the data which is the backbone of our iconic Bloomberg Terminal- the data which ultimately moves the financial universe. They apply problem-solving skills to identify innovative workflow efficiencies, and they implement technology solutions to improve our systems, products and processes- and all this while providing platinum customer support to our customers. We'll trust you to:   Acquire, update, maintain and process financial data using various internal systems and proprietary company software  Come up with innovative ways to enhance our systems and to make our data-related processes more  efficient, accurate and timely  Participate in time-sensitive projects, and collaborate with your global colleagues to deliver new initiatives  Partner closely with internal departments such as Sales, Analytics, News and Engineering  Provide a platinum level of service to Bloomberg customers  What's in it for you?   Comprehensive training giving you a thorough overview of financial concepts, various data sets, and of course our state-of-the-art Bloomberg terminal  Gain in-depth, hands-on experience of one particular market sector (For example: Company Financials)  Opportunity to gain exposure to and interact with key market players in business and finance  Make a true business impact on our products and clients – our data moves markets!  Real potential for exciting and varied career progression ","RequirementsYou'll need to have:   Bachelor's degree or equivalent work experience  Excellent numerical and communication skills  Business fluency in English  A positive attitude with good inter-personal skills  The ability to multi-task, prioritise and work to tight deadlines  Meticulous attention to detail, with an aptitude for working quickly and accurately  Strong project management, problem solving and analytical skills  Proficiency in Microsoft Excel, with some advanced technical knowledge and experience (VBA, SQL, Python, MATLAB, R) Available to start in 2019  We'd love you to have:   Interest in, and knowledge or experience of financial statements and the financial markets  Prior experience of data research or process engineering  Fluency in one or more Asian languages  If this sounds like you: Apply! If we think you're a good match we'll get in touch to let you know the next steps. We are an equal opportunity employer and value diversity at our company. We do not discriminate on the basis of race, religion, color, national origin, gender, sexual orientation, age, marital status, veteran status, or disability status. Bloomberg is a disability inclusive employer. Please let us know if you require any adjustments to be made for the recruitment process by emailing access2@bloomberg.net.",https://www.mycareersfuture.sg/job/2019-market-data-analyst-bloomberg-singapore-061533d3fe802510c421f98084d0f568,Central,Government support available
30,Mid Level Data Analyst,TRAVELOKA SERVICES PTE. LTD.,Permanent,Junior Executive,Information Technology,"$4,300to$7,600",Monthly,"Data Analyst at Traveloka is at the forefront of using data for building value by discovering insights about businesses, product conversions, market behaviors, and others. You will be defining, collecting, processing, analyzing data across divisions and work with teams for driving the company, its products, and its operation forward through data.","RequirementsWe are looking for someone with:   Passion in data analysis, mathematics, statistics, modeling, or pattern recognition   Strong business acumen, able to translate data to business insights   Knowledge in data structures and algorithms for processing large data   3+ years of experience in data modeling   Strong analytical, mathematical, and communication skills   Critical thinking and strong attention to details   Bachelor's degree in technical major is preferred  ",https://www.mycareersfuture.sg/job/mid-level-data-analyst-traveloka-services-0b8be8fb990807c9e3e2f035cd12504a,,Government support available
31,Junior - Mid Level Data Analyst,TRAVELOKA SERVICES PTE. LTD.,Permanent,Junior Executive,Information Technology,"$3,000to$6,000",Monthly,"Job Description Data Analyst at Traveloka is at the forefront of using data for building value by discovering insights about businesses, product conversions, market behaviors, and others. You will be defining, collecting, processing, analyzing data across divisions and work with teams for driving the company, its products, and its operation forward through data.  ","RequirementsQualifications We are looking for someone with:   Passion in data analysis, mathematics, statistics, modeling, or pattern recognition   Strong business acumen, able to translate data to business insights   Knowledge in data structures and algorithms for processing large data   Fresh graduate with internship experience - 3+ years of experience in data modeling   Strong analytical, mathematical, and communication skills   Critical thinking and strong attention to details   Bachelor's degree in technical major is preferred    ",https://www.mycareersfuture.sg/job/junior-mid-level-data-analyst-traveloka-services-fe68a4d2d6cdf4935a00830f87307e10,Central,Government support available
32,IT Executive (Data Analyst),SKY PREMIUM INTERNATIONAL PTE. LTD.,Full Time,Executive,Information Technology,"$2,500to$4,000",Monthly,"Sky Premium International is looking for IT Executives to be part of an dynamic team to plan, develope, execute and deliver compelling and innovative data-driven solutions and reports to imporve our business operations and facilitate decision-making. Responsibilites :  - To mine, analyse and report data from the company-owned systems and databases, to support and drive decision making in terms of product development and product marketing. - To design, develop, build, execute, train, test, validate and implement data and machine learning models, for production, testing, proof-of-concepts (POCs) as well as demonstration purposes. - To design, develop, test, validate and implement static reports as well as dynamic dashboards, for production and testing. - To collect, consolidate, clean-up, structure and/or process data from various disparate structured, unstructured and/or incomplete data sets and data sources. - To write complex queries and/or scripts to perform data aggregation, extraction, transformation and load (ETL). - To verify deliverables against the agreed qualities and standards as per the approved specifications. - To arrange, coordinate and conduct user acceptance testing (UATs) and user training sessions, with involved stakeholders and end-users, and follow-up on reported data models, dashboards and/or reports related issues closely. - To create, update and maintain proper specifications, such as functional, technical, report and/or database specifications.","RequirementsRequirements & Pre-Requisite : - Minimum a Degree in IT or Computer Science, or equivalent. - At least 3-5 years of experience working with MS Excel, SQL Server, MYSQL and/or NOSQL databases and database visualization tools (e.g. Tableau), is a must. - At least 3-5 years of programming experience in C#, Python and/or, with TSQL is a must. Experience with AWS and/or AZURE is required. - Good understanding of both relational database as well as non-relation database designs and concepts. - Able to communicate effectively, analytical with good time management, problem-solving and documentation skills.      ",https://www.mycareersfuture.sg/job/executive-sky-premium-international-cc0d50d8a4b022d32d053bc37e929e20,Central,
33,Senior Data Analyst,PROPERTYGURU PTE. LTD.,"Permanent, Full Time","Professional, Senior Executive","Engineering, Information Technology","$6,000to$8,000",Monthly,"PropertyGuru Group is Asia’s leading online property company and the preferred destination for over 25 million property seekers to find their dream home, every month.  PropertyGuru and its group companies empower the property seekers with the widest option of more than 2 million homes, in-depth insights and solutions that enable them to make confident property decision across Singapore, Malaysia, Thailand, Indonesia and Vietnam. PropertyGuru.com.sg was launched in 2007 and revolutionised the Singapore property market by taking it online and made property search transparent for the property seeker. Over the decade, the group has grown from a regional property media powerhouse to a high-growth technology company with a robust portfolio of No.1 property portals, award-winning mobile apps; best-in-class developer sales enablement platform, ePropertyTrack and a host of industry-leading property offerings such as awards, events and publications – across eleven countries in Asia.   For more information, please visit www.PropertyGuruGroup.com Our websites attract more than 100 million monthly page-views which result in non-stop massive click-stream for behaviour data with around 130 million users. As a result, PropertyGuru has the most comprehensive data for property supply and demand in Southeast Asia. Our Data Science team is empowered to build unique and compelling user experiences using machine learning and data. The work done by our Data Analysts are highly sought after as the business sees the Data Analysts as partners in their journey who drive and create tremendous impact to the business. Responsibilities:  Influence business by creatively exploring the data to inform the business Translate the user at scale and help drive the decision making Translate complex findings and results into a compelling narrative for the business Partner with business stakeholders to define and evaluate the key metrics for the business’ success and progress e.g. assist stakeholders in understanding the reason behind data changes Investigate questions around user experiments and help understand the reasons Communicate analyses and recommendations to the business stakeholders for their decision making Ensure that the analyses are repeatable and accessible ","Requirements Bachelor’s degree in IT or relevant field. Alternatively, lesser qualifications with strong experience in machine learning will also be considered Minimum 2+ years of industry experience in working with terabyte scale datasets. 4+ years preferred. Communicate clearly and effectively to cross functional business partners of varying technical levels Build clear and simple Tableau dashboards and presentations Working knowledge of relational databases (BigQuery, Redshift, MySQL) and query authoring (SQL) Experience working with Google Analytics is a plus Experience in Python, R, C++, Java, Go, Scala is a plus ",https://www.mycareersfuture.sg/job/senior-data-analyst-propertyguru-707f35425322b89a7451c4f0316250d4,Central,Government support available
34,Data Analyst,INNOSPIRE PTE. LTD.,Permanent,Senior Executive,Information Technology,Salary undisclosed,,"   Interpret data, analyse results and provide ongoing reports Develop and implement databases, data collection systems, data analytics and other strategies that optimise statistical efficiency and quality Acquire data from primary or secondary data sources and maintain databases/data systems Identify, analyse, and interpret trends or patterns in complex data sets Filter and clean data by reviewing reports, printouts, and performance indicators to locate and correct code problems Work with management to prioritise business and information needs Locate and define new process improvement opportunities     ","Requirements   Degree in Mathematics, Economics, Computer Science, Information Management, Statistics or equivalent Proven working experience as a data analyst in gaming industry would be advantageous Technical expertise regarding data models, data mining and segmentation techniques Knowledge of statistics and experience using statistical packages for analysing datasets Good analytical skills with the ability to collect, organise, analyse, and disseminate information with attention to detail and accuracy Adept at queries, report writing and presenting findings Proficient in English and Mandarin as required liaising with Mandarin-speaking counterparts Working location: Paya Lebar ",https://www.mycareersfuture.sg/job/data-analyst-innospire-3822430bb55a90fd6345eac06f1a2ca5,,Government support available
35,Technical Data Analyst,ECLERX PRIVATE LIMITED,Contract,Professional,Consulting ,"$8,000to$10,000",Monthly,"The successful candidate will be responsible for Data Analytics, which will include data sourcing, data transformation, predictive modelling and creating Tableau dashboards. Key Responsibilities:  ·       Create strong blending data capabilities within team so that we can come up with useful client information from data very quickly ·       Engage with business stakeholders across countries and gather requirement and liaise with ETL team to get the required data preparation. ·       Promote analytics driven decision making processes across multiple segments/product portfolios ·       Engage and execute the dashboards on Tableau or similar visualization tools ·       Explore statistical and automation tools like R, SAS, Python for predictive and prescriptive analytics ·       Engage relevant technology teams to embed advanced statistical tools ·       Prepare and/or contribute to regular updates for various committees and governance forums ·       Provide insights to senior management and the network based on MIS and analytics ·       Highlight any perceived risks and early alerts to the management based on data analytics ·       Perform data validation and dashboard performance optimization","RequirementsThe successful candidate is likely to have: ·       A proven track record with 4 years or more of relevant analytics work experience and demonstrated career progression/increase in responsibilities ·       Strong academic record: Degree in Finance, Statistics, Computer Science or related field  ·       Knowledge of either SAS, R or Python ·       Strong understanding of Hadoop Database ·       Strong Knowledge of Tableau or similar visualization tools ·       Experience with file formats like JSON, XML and CSV ·       Accessing data from API's would also be hugely beneficial ·       Proficient in excel and SQL ·       Knowledge of statistical modelling and machine learning will be an added plus    ",https://www.mycareersfuture.sg/job/technical-data-analyst-eclerx-7cc809458abebca3475715b2f588438f,East,Government support available
36,"AVP, Senior Data Analyst, Middle Office Technology, Technology and Operations - (WD03337)",DBS BANK LTD.,"Permanent, Full Time",Manager,Banking and Finance,"$6,500to$11,700",Monthly,"Business Function  Group Technology and Operations (T&O) enables and empowers the bank with an efficient, nimble and resilient infrastructure through a strategic focus on productivity, quality & control, technology, people capability and innovation. In Group T&O, we manage the majority of the Bank's operational processes and inspire to delight our business partners through our multiple banking delivery channels.   Main Responsibilities  Work with business user in defining business requirement on data ensuring all data points have good business definitions Work with related parties in performing data analysis to identify correct source of data Work closely with relevant parties in data sourcing, preparation and integration Responsible for data quality controls and sourcing for right data for business usage Maintain data linage and make it available for reference ","RequirementsRequirements  Experience in business requirement gathering and preparing ETL specifications Possess hands-on experience in Oracle PLSQL, Hadoop Hive, Impala, Spark and SQL etc Min 4 years’ experience in ETL of Banking domain Min 2 years’ project management experience Good understating in General Ledger will be an advantage Experience in agile methodology, Confluence and/or Jira Excellent interpersonal and communication skills ",https://www.mycareersfuture.sg/job/avp-senior-data-analyst-middle-office-technology-technology-operations--dbs-bank-010afae84f63ba2dd030864bfff70264,Central,Government support available
37,"Senior Associate, Senior Data Analyst, Middle Office Technology, Technology and Operations-(WD03337)",DBS BANK LTD.,"Permanent, Full Time",Senior Executive,Banking and Finance,"$5,000to$9,000",Monthly,"Business Function Group Technology and Operations (T&O) enables and empowers the bank with an efficient, nimble and resilient infrastructure through a strategic focus on productivity, quality & control, technology, people capability and innovation. In Group T&O, we manage the majority of the Bank's operational processes and inspire to delight our business partners through our multiple banking delivery channels.  Main Responsibilities  Work with business user in defining business requirement on data ensuring all data points have good business definitions Work with related parties in performing data analysis to identify correct source of data Work closely with relevant parties in data sourcing, preparation and integration Responsible for data quality controls and sourcing for right data for business usage Maintain data linage and make it available for reference ","RequirementsRequirements  Experience in business requirement gathering and preparing ETL specifications Possess hands-on experience in Oracle PLSQL, Hadoop Hive, Impala, Spark and SQL etc Min 4 years’ experience in ETL of Banking domain Min 2 years’ project management experience Good understating in General Ledger will be an advantage Experience in agile methodology, Confluence and/or Jira Excellent interpersonal and communication skills ",https://www.mycareersfuture.sg/job/senior-associate-senior-data-analyst-middle-office-technology-technology-operations--dbs-bank-c889e1a129595fc5f380904695948c43,Central,Government support available
38,"Data Analyst, Data Management",AIA SINGAPORE PRIVATE LIMITED,Permanent,Professional,"Banking and Finance, Information Technology","$4,500to$6,000",Monthly," Work collaboratively with your Data, Analytics and BI colleagues to deliver on your objectives and openly share knowledge amongst the organisation. Build and maintain strong effective relationships with key internal and external business stakeholders to ensure that your data analytics solutions meet the expectation of key business stakeholders. Build dashboarding solutions utilising and linking a range of data with complex calculations and functions using Tableau and other tools over desktop and mobile devices. Assess and understand the business requirements through liaison with the business stakeholders, Business Analysts and the Project Managers. Quickly transform data into strategic actionable insights and recommendations to drive and support improvements in productivity, sales effectiveness and customer satisfaction through your dashboarding. Support the Enterprise Data and Analytics COE in terms data acquisition and structuring data fit for use on analytics projects. Pursue personal development of skills and knowledge for the effective performance of the role. Other tasks or responsibilities assigned from time to time by management. ","Requirements Degree qualification in Business, Engineering or IT related subject. 2+ years development experience with all the following or equivalent tools: 	 Tableau 2018.x with Server Administration advantageous. R or Python.   Ability to manipulate and analyse complex, high-volume and high-dimensionality data from various sources. Good understanding of design and architecture principles. Team player who is detailed and deadline oriented, with a strong work ethic Excellent communication skills. Insurance or Financial services experience favourable. Strong analytical and statistical analysis skills utilizing machine learning methodologies. Motivated and confident performer who can present actionable insights and recommendations to the business. Knowledge or experience of cloud computing is advantageous. Knowledge or experience of data management and data ingestion is advantageous. ",https://www.mycareersfuture.sg/job/data-analyst-data-management-aia-singapore-16a3c3a228354ff7749efaaae1e2e1f2,Central,Government support available
39,Digital Analytics Data Analyst,ECLERX PRIVATE LIMITED,Full Time,Professional,"Consulting , Information Technology","$5,000to$6,000",Monthly,"As a result of our rapid growth in the digital analytics practice, we are currently looking for Digital Analytics tools Implementation Consultants to further our growth and maturity in this key domain.  This role is a customer-facing position intended to broaden marketing solution packages.  The successful candidate will have an extensive knowledge in digital analytics and advertising tools, particularly in the use of data and analytics contributing to marketing decisions and day-to-day operations. Understanding of the data points collected via these tools and ability to extract, transform and load them in destination platform for reporting or BI actions is required. He/she will also require an enthusiasm in working with our customers’ marketing stakeholders, acting as a subject matter expert to our delivery teams.  The Analyst will work with our customers in their offices whenever necessary, helping to design the ETL system for BI activities in all conceivable channels, interpret the data and provide the insights identified.","RequirementsIn this position, the candidate will need to:  ·       Understand how the data is collected across the different digital analytics products. ·       Work with business team to extract, transform and report end to end funnel performance using Adobe Analytics and data of other similar tools in the stack. ·       Develop and execute database queries for ETL or API call scripts (optional) to extract required data from platforms like WeChat, Instagram, FB, Twitter etc., ·       Create visualizations and reports as per requirement ·       Expertise in campaign and marketing analytics from measurement to reporting and identifying insights ·       Meet regularly with clients to identify marketing objectives and needs; define project scope and deliverables that support business goals, and translate them into project specifications. ·       Prescribe suitable solutions with an understanding in limitations of toolsets and available data.  ",https://www.mycareersfuture.sg/job/digital-analytics-data-analyst-eclerx-be0623cd16654506a27e6b36ee47ac4d,East,Government support available
