,job_titles,companys,employment_type,seniority,industrys,salary,salary_terms,job_descriptions,job_requirements,links,location,gov_support
19,Data Engineer,BLUE STAR INFOSTACK SOLUTIONS PTE. LTD.,Contract,Executive,Information Technology,"$4,000to$4,500",Monthly,"We require Data Engineer / Datawarehousing Consultant for our client in Singapore.   Requirement: Position: Data Engineer / Datawarehousing Consultant Type of position: 12 months contract and extensions Location: Robinson Road, Singapore No. of positions: 2 Start Date: ASAP   Required Basic qualification:   Degree in computing or any related discipline Good analytical and problem-solving skills Self-motivated and proactive, willing to learn new things Good communication skills and strong team player    Preferred technical skills:  For experience candidates require at least 3 years of experience as Data Engineer Business application and system consulting For Fresh Graduate: Require IT Graduation and knowledge in Data side Database development and  data model design (Oracle/MS SQL/MySQL/PostgreSQL) ETL/ELT implementation and data integration Business intelligence and reporting tools, eg. Tableau, Qlik, etc. Modern open source data visualization tools, eg. D3js, superset, plotly, leaflet,etc.  Big data platform development (Hadoop/Hive/Hbase/Spark, etc.) REST/Web API development and management Programming language (SQL/Java/Python/R) Design pattern, 12-factor app principle and modern cloud architecture ","Requirements For experience candidates require at least 3 years of experience as Data Engineer Business application and system consulting For Fresh Graduate: Require IT Graduation and knowledge in Data side Database development and  data model design (Oracle/MS SQL/MySQL/PostgreSQL) ETL/ELT implementation and data integration Business intelligence and reporting tools, eg. Tableau, Qlik, etc. Modern open source data visualization tools, eg. D3js, superset, plotly, leaflet,etc.  Big data platform development (Hadoop/Hive/Hbase/Spark, etc.) REST/Web API development and management Programming language (SQL/Java/Python/R) Design pattern, 12-factor app principle and modern cloud architecture ",https://www.mycareersfuture.sg/job/data-engineer-blue-star-infostack-solutions-50e8e12c5cbb1f42d68a4060f5bca5e6,Central,Government support available
20,Senior Data Engineer,KELLY SERVICES (SINGAPORE) PTE. LTD.,Contract,Senior Executive,Information Technology,"$6,500to$7,500",Monthly," Design and implement key components for highly scalable, distributed data collection and analysis system built for handling petabytes of data in the cloud.  Move architecture and implementation through the development pipeline, from research to deployment Work with architects from other divisions contributing to this analytics system and mentor team members on best practices in backend infrastructure and distributed computing topics.  Analyze source data and data flows, working with structured and unstructured data. Manipulate high-volume, high-dimensionality data from varying sources to highlight patterns, anomalies, relationships and trends Analyze and visualize diverse sources of data, interpret results in the business context and report results clearly and concisely. Apply data mining, NLP, and machine learning (both supervised and unsupervised) to improve relevance and personalization algorithms. Work side-by-side with product managers, software engineers, and designers in designing experiments and minimum viable products. Build and optimize classifiers using machine learning techniques and enhance data collection procedures that is relevant for building analytic systems. Discover data sources, get access to them, import them, clean them up, and make them “model-ready”. You need to be willing and able to do your own ETL. Create and refine features from the underlying data. You’ll enjoy developing just enough subject matter expertise to have an intuition about what features might make your model perform better, and then you’ll lather, rinse and repeat. Run regular A/B tests, gather data, perform statistical analysis, draw conclusions on the impact of your optimizations and communicate results to peers and leaders. ","Requirements Minimum qualification of Bachelor Degree  10+ years of Experience in one or more areas of big data and machine learning The ability to work with loosely defined requirements and exercise your analytical skills to clarify questions, share your approach and build/test elegant solutions in weekly sprint/release cycles. Development experience in Java/Scala and pride in producing clean, maintainable code Practical experience in clustering high dimensionality data using a variety of approaches Real world experience in solving business problems by deploying one or more machine learning techniques Experience creating pipelines to analyze data, extracted features and updated models in production. Independence and self-reliance while being a pro-active team player with excellent communication skills. Hands-on development with key technologies including Scala, Spark, and other relevant distributed computing languages, frameworks, and libraries.  Experience with distributed databases, such as Cassandra, and the key issues affecting their performance and reliability.  Experience using high-throughput, distributed message queueing systems such as Kafka. Familiarity with operational technologies, including Docker (required), Chef, Puppet, ZooKeeper, Terraform, and Ansible (preferred).  An ability to periodically deploy systems to on-prem environments.  Mastery of key development tools such as GIT, and familiarity with collaboration tools such as Jira and Confluence or similar tools.  Experience with Teradata SQL, Exadata SQL, T-SQL Strong experience in graph and stream processing Experience in migrating SQL from traditional RDBMS to Spark and BigData technologies Experience in building language parsers using ANTLR, query optimizers and automatic code generation In-depth knowledge of database internals and Spark SQL Catalyst engine ",https://www.mycareersfuture.sg/job/senior-data-engineer-kelly-services-f0a5c5ee8036446152af08c1c702ceb4,East,
21,Data Engineer,STAR ASIA TRADING PTE. LTD.,Full Time,Professional,Information Technology,Salary undisclosed,,"Your responsibilities include but are not limited to:   Work with stakeholders, including Factory Operations, Executives, and Clients, to define data sets and schema, as well as to build and maintain optimal data pipeline for greater functionality in our data systems in order to drive digital automation Develop, construct, test, and maintain data architecture standards across the Organisation (i.e. creating databases optimised for performance, implementing schema changes, maintaining large-scale processing systems) Develop data set processes for mining, modelling, and production. Establishes procedures for data handling, testing methods to ensure statistical models achieve the desired outcomes. Define and discover opportunities for data acquisition, and specifying datasets that could be collected for analysis to achieve business objectives Build the infrastructure required for optimal extraction, transformation, and loading of data from a wide variety of sources in different formats Troubleshoot and recommend ways to improve data reliability, efficiency, security, and quality for predictive or prescriptive data-based decision making within the Organisation To be the Subject Matter Expert on industry trends and best practices of data governance to advise across all level of management and project teams ","RequirementsJob qualifications and requirements:    4+ years of hands-on experience in a Data Engineer function working with a range of Data environments, including data sources from rudimentary spreadsheets, systems, to emerging Cloud platforms. Attained a Graduate degree in Computer Science, Statistics, Informatics, Applied Mathematics, or other related quantitative field. Experience with studying, manipulating, processing, and extracting value from large disconnected datasets. Advanced working experience with SQL and NoSQL databases. Strong programming skills (e.g. Python, Scala, and/or Java) for data manipulation. Working knowledge of message queuing, stream processing, and highly scalable ""big data"" data stores. Strong understanding of analysing business problems, and working with Business Intelligence tools to present insights to stakeholders. Big data tools like Hadoop, Spark, Kafka, and experience in R to facilitate converting data exploration to production is a plus    Please include your notice period and expected salary in your application.",https://www.mycareersfuture.sg/job/data-engineer-star-asia-trading-14710449bba9c2bc549481ca0cd46e63,,Government support available
22,"Data Engineer, Data Governance (1 Year Contract)",AIA SINGAPORE PRIVATE LIMITED,Contract,Professional,"Banking and Finance, Information Technology","$6,000to$8,000",Monthly," Responsible for and build Data Governance capability within AIA including but not limited to: construct enterprise data inventory, configuring Data Governance toolsets, supporting data owners and stewards in their daily tasks, reporting data quality on scheduled basis. Build and maintain strong effective relationships with key internal and external stakeholders to ensure that your data platform solutions meet the expectation of key business stakeholders. Work collaboratively with your Data, Analytics and BI colleagues to deliver on your objectives and openly share knowledge amongst the organisation. Assess and understand the business requirements through liaison with the business stakeholders, Business Analysts and the Project Managers. Support the Enterprise Data and Analytics COE in terms data acquisition and structuring data fit for use on analytics projects. Pursue personal development of skills and knowledge for the effective performance of the role. Other tasks or responsibilities assigned from time to time by management. ","Requirements Bachelor degree and above in Analytics, Information Systems Management, Computer Science or related fields. 5+ years of experience in data warehouse, data analytics projects, change management process, and/or any IM (Information Management) related projects. Technical experience in data migration, data integration, data modeling, designing, building ETLs, data ingestions, and/or transformations. Experience in working with RDBMS such as DB2, Oracle, Microsoft SQL Server, PostgresSQL, Teradata, etc. Experience in data management and integration tools such as Informatica Data Integrator, Oracle Data Integrator, SAP Data Services, Ab Initio, IBM Datastage or Microsoft SSIS. Process good knowledge and experience in data quality definition, data cleansing and data treatment/profiling process using industry standard tools Informatica Axon, Informatica Enterprise Data Catalog and Informatica Data Quality is a must. Good knowledge of data warehouse and data management implementation methodology. Good knowledge of the Information Management framework, including operating model, data governance, data management, data security, data quality and data architecture. Preferably with experience in Big Data environments like Cloudera and HortonWorks. Knowledge or experience of cloud computing is advantageous. Process good knowledge and experience in data visualisation concepts using tools such as SAS Visual Analytics or WRS, Tableau, Microsoft PowerBI or Reporting Services, IBM Cognos, SAP BusinessObjects, etc. is an advantage. Ability to pick up new tools and able to be independent with minimal guidance from the project leads/managers. Excellent command of written and spoken English. ",https://www.mycareersfuture.sg/job/data-engineer-data-governance-aia-singapore-3c1e204c62ae5e831344b691bbfcd24e,Central,Government support available
23,DATA ENGINEER  /  ANALYST,HYDROINFORMATICS INSTITUTE PTE. LTD.,"Permanent, Full Time",Professional,Engineering,"$5,200to$6,200",Monthly,"H2i Pte Ltd. (www.h2i.sg) is growing its data science team and looking for data engineers/analysts to join the team. H2i is dedicated to developing advanced computational and technological solutions and apply in the water industry. A diverse set of problems are being currently tackled at H2i which provides us with a variety of data with uncertainties, and the necessity to analyze the data and formulate machine learning models. Role and Responsibilities:  Implement data wrangling, preprocessing and preparation scripts for available raw environmental data Implement statistical and machine learning algorithms for data analysis and knowledge derivation Implement data visualization solutions for post processing and communication to internal and external teams Create and maintain databases for different kinds of geo-spatiotemporal data Monitor and manage data pipelines and test production code  Salary Range: 5200 SGD to 6200 SGD per month","Requirements Masters or PhD in one of the mathematical sciences, or engineering Programming capability the data science languages – Python, R, and preferably in core languages – C, C++ Understanding and ability to code algorithms related to multivariate statistics, spatio-temporal statistics and time series analysis, and common machine learning algorithms in clustering, dimensionality reduction, neural networks etc. Familiarity with open source data visualization frameworks with D3.js is preferred Understanding of database concepts and distributed processing systems and knowledge of one of the frameworks – Hadoop, Spark, NOSQL etc. Excellent written and oral presentation skills Interest in developing environmental solutions ",https://www.mycareersfuture.sg/job/data-engineer-analyst-hydroinformatics-institute-fded84bb3fd40f9402639d0db532d8cb,,Government support available
24,Data Engineer,Company Undisclosed,"Permanent, Full Time",Professional,"Engineering, Information Technology","$8,000to$15,000",Monthly,"Forcepoint is transforming cybersecurity by focusing on what matters most: understanding people’s intent as they interact with critical data and intellectual property wherever it resides. Our uncompromising systems enable companies to empower employees with unobstructed access to confidential data while protecting intellectual property and simplifying compliance. Based in Austin, Texas, Forcepoint supports more than 20,000 organizations worldwide. For more about Forcepoint, visit www.Forcepoint.com and follow us on Twitter at @ForcepointSec.   Job Summary: Forcepoint is seeking a qualified full-time Senior Professional Services Data Engineer working on client site to facilitate configuration, data integration and training of our commercial-off-the-shelf cybersecurity User and Entity Behavioral Analytics (UEBA) products. This individual must be highly motivated, have great interpersonal skills, and be technically proficient. In this role you will be joining a small but rapidly growing team in Singapore. Your role will include working directly with customers to understand their goals, help shape requirements, own the design and implementation of analytic strategies, and develop robust ETL pipelines to support these analytic strategies. Additionally, you will interface with the broader Forcepoint Professional Services team to drive analytic capabilities of the platform, and overall facilitate an efficient, effective, and robust deployment of the Forcepoint UEBA platform to characterize and detect insider threats and compliance violations. The successful candidate will receive specialized training to support our technologies and is expected to become proficient in all aspects of complex software solution deployment. This position requires 5-10% domestic and international travel as needed to meet customer and project requirements.   Responsibilities Include: o Provide exceptional implementation services to new customers, including supporting data ingestion, analytic configuration, customer training, and troubleshooting o Work directly with customers to design and implement robust analytic strategies in the Forcepoint UEBA platform to address use cases in cyber security and regulatory surveillance o Partner with the UEBA Delivery team to integrate with and automate ingest for a wide variety of data sources (databases, remote servers, flat files, APIs, etc.) to ensure data is quickly and reliably available in all contexts o Prepare technical documentation to include as-built design, requirements, and Standard Operating Procedures o Interface with the broader Forcepoint data science team about analytic opportunities and accomplishments in the field to drive the evolution of the Forcepoint UEBA platform o Provide technical briefings to customer leadership and Forcepoint corporate leadership as required o Coordinate tasks and activities with various groups within Forcepoint, the government or partners","Requirements•              Required Skills & Experience: o Experience writing modular and reusable code in Python o Facility in scripting and troubleshooting application errors in Linux/Unix environments o Experience with the ETL: cleaning, transforming, and ingesting large datasets o Experience with full Software Development Life Cycle (SLDC) from requirements through to testing and deployment o Possess strong analytical, verbal, and technical written communication skills o Must be able to coordinate collaboratively across traditional engineering disciplines and effectively engage with customers   Nice to have: o Prior technical experience in large enterprises o Experience with Apache NiFi and high volume ETL tasks o Integration experience with data stores such as Elasticsearch, PostgreSQL, Splunk, ArcSight, Cloudera, etc.   Required Education: o Advanced degree in a technical field such as Computer Science or equivalent work experience",https://www.mycareersfuture.sg/job/data-engineer-2ddd98f69be84f272e2ce4cd03b3df13,,
25,Data Engineer,GRABTAXI HOLDINGS PTE. LTD.,"Permanent, Full Time",Professional,Information Technology,"$8,000to$13,000",Monthly,"  Designing, evaluating, and implementing framework that can adequately handle the needs of a rapidly growing data driven company   Architecting and scaling data analytics infrastructure on AWS; finding opportunities to improve and optimize the workloads, processes to ensure that performance levels can support continuous accurate, reliable and timely delivery of key insights   Building, designing and deploying ETL pipelines   Manage continuous uptime of Data services by implementing High Availability tools and best practices   Manage the continuous testing and deployment of data pipelines, new data services and analytical reporting dashboards.   Spearhead the development of systems, architectures, and platforms that can scale to the 3 Vs of Big data (Volume, Velocity, Variety)   Partner data scientists and engineers by leading the movement cleaning and normalizing subsets of data of interest as preparatory step to prepare the rich data for deeper analysis on how to improve user experience for Grab customers around the region.  ","Requirements  3+ years of hands-on experience, preferably in data infrastructure   Experience in container management and orchestration tools like ECS, Kubernetes, and Mesos is a strong plus   A degree or higher in Computer Science, Electronics or Electrical Engineering, Software Engineering, Information Technology or other related technical disciplines   Proficiency in Hadoop, Kafka and Spark databases in a large scale environment   Well versed in setting up continuous integration and deployment for big data or other projects.   Real passion for data, new data technologies, and discovering new and interesting solutions to the company’s data needs   Comfortable with Linux Systems Administration  ",https://www.mycareersfuture.sg/job/data-engineer-grabtaxi-holdings-7b8bd6652aec3f6a52e216b6c033afc0,Central,Government support available
26,Data Engineer,GRABTAXI HOLDINGS PTE. LTD.,"Permanent, Full Time",Professional,Information Technology,"$5,300to$8,000",Monthly,"  Designing, evaluating, and implementing framework that can adequately handle the needs of a rapidly growing data driven company   Architecting and scaling data analytics infrastructure on AWS; finding opportunities to improve and optimize the workloads, processes to ensure that performance levels can support continuous accurate, reliable and timely delivery of key insights   Building, designing and deploying ETL pipelines   Manage continuous uptime of Data services by implementing High Availability tools and best practices   Manage the continuous testing and deployment of data pipelines, new data services and analytical reporting dashboards.   Spearhead the development of systems, architectures, and platforms that can scale to the 3 Vs of Big data (Volume, Velocity, Variety)   Partner data scientists and engineers by leading the movement cleaning and normalizing subsets of data of interest as preparatory step to prepare the rich data for deeper analysis on how to improve user experience for Grab customers around the region.  ","Requirements  3+ years of hands-on experience, preferably in data infrastructure   Experience in container management and orchestration tools like ECS, Kubernetes, and Mesos is a strong plus   A degree or higher in Computer Science, Electronics or Electrical Engineering, Software Engineering, Information Technology or other related technical disciplines   Proficiency in Hadoop, Kafka and Spark databases in a large scale environment   Well versed in setting up continuous integration and deployment for big data or other projects.   Real passion for data, new data technologies, and discovering new and interesting solutions to the company’s data needs   Comfortable with Linux Systems Administration  ",https://www.mycareersfuture.sg/job/data-engineer-grabtaxi-holdings-b87be1cbc6cf184b4f4ae0c75411040f,Central,Government support available
27,High-Performance Data Engineer,NIOMETRICS (PTE.) LTD.,Permanent,Professional,Information Technology,"$5,500to$11,000",Monthly,"WHAT WE DO We invite you to be part of our ambitious, close-knit team creating systems for large customers who need to crunch through Tbps of data in real-time. Our approach is relentless performance-oriented software engineering vs. server sprawl in our customers' datacentres. You will use the latest high-end hardware and continuously devise ways to push the envelope of software performance. We build in-house systems if we must. We had to for indexing 1M 60-column rows/s, for aggregating high throughput event streams over hundreds of combinations of dimensions, and for pattern matching 5M patterns at 100Gb/s per 2RU. We use these to solve real customer problems. You will experiment wildly. For example we implemented network monitoring using a GPU, and we tested 4-socket machines with 2T RAM. Our current favourite platform is a 2-socket system with Platinum 8180 CPUs (112 lcores in total), 4x40Gbps NICs and 1T RAM, which we use to process 160Gbps. You will help us build a successful software platform for the long run. We invest a lot in flexibility, such as with our extensible rule engine and declarative aggregation system that empowers our analysts and helps us minimise the C code we have to write for supporting disparate use-cases. We know the devil is in the details. You will improve performance through better memory allocation systems and better data structures, all while ensuring that they are integrated with Address Sanitizer and fully tested using unit tests and end-to-end regression tests. We work end-to-end. You will implement data engineering solutions that are both efficient and secure for handling events from 500 million users, and to extract insight without leaking individual information. We want to show off. To attract the best programmers we plan to showcase our technology. You can be part of our effort to open-source interesting pieces of our technology stack.   YOUR ROLE AS HIGH-PERFORMANCE DATA ENGINEER As a High-Performance Data Engineer, you will create and maintain tools, mainly in C, for crunching large amounts of data in files or streams. You will have to think both big, in terms of overall architecture, and small, in terms of low-level optimisations, to deliver solutions that are reusable, and match the performance of the best hardware. Every capability you add directly translates to new offerings made possible. Every percent of performance improvement directly translates to large cost savings. At the same time, the correctness and reliability of your work will be the cornerstone to our customers’ trust.",RequirementsWHAT WE VALUE  Bachelor’s or Higher Degree in Computer Science or equivalent Software craftsmanship Attention to reliability and successful delivery Experience with large C code bases and high-performance C programming Familiarity with shared memory data structures and parallel algorithms Proficiency with Linux system & development tools ,https://www.mycareersfuture.sg/job/high-performance-data-engineer-niometrics-4818bc33f80e5d67a0553b6d7348130d,East,
28,Data Engineer,ZAVE TECHNOLOGY PTE. LTD.,Permanent,Junior Executive,Information Technology,"$3,000to$4,000",Monthly,"You are passionate in growing your expertise in the following areas: * Data Pipelines * Data Warehousing * Statistics * Metrics Development What you’ll do as our data engineer : *Setup the first data pipeline from production systems to data warehouse *Build first data warehouse schema *Implement Segment and Mixpanel to understand our audiences *Work with business partners to establish the right questions that need to asked and answered from our data *Laying the ground work and building the systems towards the various NLP applications :    ** Reading responses to written tasks and determining outcomes related to accounting tasks (eg, selecting an account type for a bank account transaction)    ** Working on NLP chat bots to enhance our current generation of task assistants","RequirementsThe tech stack that you will be working with: * Python and SQL * Segment and Mixpanel * Databases (eg Postgres or MySQL) Your ideal profile: * Degree in Computer Science, Information Systems, Informatics, Statistics or another quantitative field; * Strong analytic skills related to working with unstructured datasets; * Demonstrated examples of root cause analysis on internal and external data and processes that address business questions and improvements; * Proficient in English.",https://www.mycareersfuture.sg/job/data-engineer-zave-technology-78cc7202accd0543cba338ff9a785456,Central,Government support available
29,DATA ENGINEER,ZENIKA PTE. LTD.,Full Time,Professional,Information Technology,"$5,000to$7,000",Monthly,"As a Data Engineer, you will work with our customers' Big Data teams to design and develop new data architectures. You will participate in setting up and enriching datalakes based on the Hadoop ecosystem. You will implement complex data acquisition and analysis workflows to bring out untapped business opportunities. You will work with Data Scientists in a spirit of sharing skills. You have a first significant experience on a Big Data project. You want to challenge yourself on a large volume of distributed and real-time infrastructures. You like to share your skills and take your technical choices. At Zenika you will be able to: - Evolve within a passionate team always on the lookout for a new technology to crunch the data - Taste of developing POCs on the most popular Frameworks - Have dedicated time to contribute to Open-Source projects - Animate hands-on for internal and external events - Attend the best conferences (Devoxx, Hadoop Summit Europe, Berlin Buzzwords, ...) - Become a certified trainer for our partners (Confluent, DataStax, Couchbase, Lightbend, ...)  ","Requirements- Java is your mother tongue. Object-Oriented Programming is an art of which you master the secret techniques (design patterns). - You are familiar with Frameworks of tests such as JUnit, Mockito, Gatling. - JSON and REST APIs are your daily routine. - The message brokers (Apache Kafka) are not unknown to you. - You prefer to use your ""relational"" skills to team building rather than to design the storage of your data. - Stream processing is the philosophy you adopted for your data projects (Spark, Flink, Kafka Streams, ...) - You do not imagine working on an environment other than Linux (Ubuntu, CentOS) - You are sensitive to craftsmanship approaches (CleanCode, TDD).",https://www.mycareersfuture.sg/job/data-engineer-zenika-15edec0b30fd66464eafeabe29b3eac1,Central,
30,Senior Level Data Engineer,TRAVELOKA SERVICES PTE. LTD.,Permanent,Senior Executive,Information Technology,"$8,300to$15,000",Monthly,"Data Engineers at Traveloka are passionate on designing, building, and maintaining our growing big data platform. We collect millions of events everyday to our data lake for insights, and to our real time pipeline for enabling many data-driven features such as personalized user experience. What you do will be mixed of software engineering, system architecture design, and operation:   You will be designing, building, supporting and scaling our data infrastructure. Including monitoring, alerting and debugging infrastructure that is streaming millions of events per hour with thousands of pipelines running   Collaborate and coordinate with other departments (product, etc) to solve their use case using data technology; state of the art big data stack such as Kafka, Pubsub, Spark, DataFlow, BigQuery, Airflow, etc. on hundreds of terabytes data.   Explore/learn new technologies that can complement or replace our current stack to improve it.  ","Requirements  Passion in big data, software engineering, and systems.   Excellent analysis and reasoning of system behaviors   8+ years hands-on experience   Uphold best practices and principle around clean code, testing, continuous integration   Strong team player and collaborator   Having high level of responsibility and resilience in dealing with issues   Preferably familiar with big data infrastructure (such as Kafka, Spark, etc.), cloud based infrastructure, varying databases, security concerns would be an advantage.   Familiar with Java/JVM. Python is added advantage   Experience working with data infrastructure will be valuable, but your desire to learn data infrastructure is more important.   Having systems operational experience is a bonus, but not required.  ",https://www.mycareersfuture.sg/job/senior-level-data-engineer-traveloka-services-9708b2f3aa461757cb12be6c9df31c95,,Government support available
31,Mid - Senior Level Data Engineer,TRAVELOKA SERVICES PTE. LTD.,Permanent,Executive,Information Technology,"$6,100to$10,700",Monthly,"Data Engineers at Traveloka are passionate on designing, building, and maintaining our growing big data platform. We collect millions of events everyday to our data lake for insights, and to our real time pipeline for enabling many data-driven features such as personalized user experience. What you do will be mixed of software engineering, system architecture design, and operation:   You will be designing, building, supporting and scaling our data infrastructure. Including monitoring, alerting and debugging infrastructure that is streaming millions of events per hour with thousands of pipelines running   Collaborate and coordinate with other departments (product, etc) to solve their use case using data technology; state of the art big data stack such as Kafka, Pubsub, Spark, DataFlow, BigQuery, Airflow, etc. on hundreds of terabytes data.   Explore/learn new technologies that can complement or replace our current stack to improve it.  ","Requirements  Passion in big data, software engineering, and systems.   Excellent analysis and reasoning of system behaviors   6+ years hands-on experience   Uphold best practices and principle around clean code, testing, continuous integration   Strong team player and collaborator   Having high level of responsibility and resilience in dealing with issues   Preferably familiar with big data infrastructure (such as Kafka, Spark, etc.), cloud based infrastructure, varying databases, security concerns would be an advantage.   Familiar with Java/JVM. Python is added advantage   Experience working with data infrastructure will be valuable, but your desire to learn data infrastructure is more important.   Having systems operational experience is a bonus, but not required.  ",https://www.mycareersfuture.sg/job/mid-senior-level-data-engineer-traveloka-services-80251b4e45e5ed8f6319c691e6d81568,,Government support available
32,Mid Level Data Engineer,TRAVELOKA SERVICES PTE. LTD.,Permanent,Executive,Information Technology,"$4,300to$7,600",Monthly,"Data Engineers at Traveloka are passionate on designing, building, and maintaining our growing big data platform. We collect millions of events everyday to our data lake for insights, and to our real time pipeline for enabling many data-driven features such as personalized user experience. What you do will be mixed of software engineering, system architecture design, and operation:   You will be designing, building, supporting and scaling our data infrastructure. Including monitoring, alerting and debugging infrastructure that is streaming millions of events per hour with thousands of pipelines running   Collaborate and coordinate with other departments (product, etc) to solve their use case using data technology; state of the art big data stack such as Kafka, Pubsub, Spark, DataFlow, BigQuery, Airflow, etc. on hundreds of terabytes data.   Explore/learn new technologies that can complement or replace our current stack to improve it.  ","Requirements  Passion in big data, software engineering, and systems.   Excellent analysis and reasoning of system behaviors   3+ years hands-on experience   Uphold best practices and principle around clean code, testing, continuous integration   Strong team player and collaborator   Having high level of responsibility and resilience in dealing with issues   Preferably familiar with big data infrastructure (such as Kafka, Spark, etc.), cloud based infrastructure, varying databases, security concerns would be an advantage.   Familiar with Java/JVM. Python is added advantage   Experience working with data infrastructure will be valuable, but your desire to learn data infrastructure is more important.   Having systems operational experience is a bonus, but not required.  ",https://www.mycareersfuture.sg/job/mid-level-data-engineer-traveloka-services-10ec08dd2c1d9154c02d032d6e438e7f,,Government support available
33,Junior - Mid Level Data Engineer,TRAVELOKA SERVICES PTE. LTD.,Permanent,Fresh/entry level,Information Technology,"$3,000to$6,000",Monthly,"Data Engineers at Traveloka are passionate on designing, building, and maintaining our growing big data platform. We collect millions of events everyday to our data lake for insights, and to our real time pipeline for enabling many data-driven features such as personalized user experience. What you do will be mixed of software engineering, system architecture design, and operation:   You will be designing, building, supporting and scaling our data infrastructure. Including monitoring, alerting and debugging infrastructure that is streaming millions of events per hour with thousands of pipelines running   Collaborate and coordinate with other departments (product, etc) to solve their use case using data technology; state of the art big data stack such as Kafka, Pubsub, Spark, DataFlow, BigQuery, Airflow, etc. on hundreds of terabytes data.   Explore/learn new technologies that can complement or replace our current stack to improve it.  ","Requirements  Passion in big data, software engineering, and systems.   Excellent analysis and reasoning of system behaviors   Fresh Graduate to 4 years hands-on experience   Uphold best practices and principle around clean code, testing, continuous integration   Strong team player and collaborator   Having high level of responsibility and resilience in dealing with issues   Preferably familiar with big data infrastructure (such as Kafka, Spark, etc.), cloud based infrastructure, varying databases, security concerns would be an advantage.   Familiar with Java/JVM. Python is added advantage   Experience working with data infrastructure will be valuable, but your desire to learn data infrastructure is more important.   Having systems operational experience is a bonus, but not required.  ",https://www.mycareersfuture.sg/job/junior-mid-level-data-engineer-traveloka-services-8870a85841fc70677fdef3807414055f,,Government support available
34,Data Engineer,THALES SOLUTIONS ASIA PTE. LTD.,"Permanent, Full Time",Executive,Engineering,"$5,000to$7,000",Monthly," You should be able to develop, construct and test architectures for data processing in an efficient manner i.e. marrying systems together via various tools You should be able to recommend and implement ways to improve data reliability, efficiency and quality Understand the functional aspects of the delivery and able to constructively discuss with the Data Scientist(s) You should be able to ensure data architecture will support the requirements of the business You should be able to develop processes for data modelling, mining and data production You should be able to discover data for acquisition e.g. social media data ingress into architecture ","Requirements Write and review the necessary technical documentation w.r.t data engineering Minimum of 5 years software experience where you spent at least 2 years in a data-oriented environment with a focus on data engineering. Have working knowledge of one or more programming languages like Java, Python, C++, Scala Have working knowledge of leveraging SQL, No-SQL databases in data architectures e.g PostgreSQL, MySQL, MongoDB, Cassandra, Hive Have demonstrated applications of data mining, data transformation to the ETL pipeline(s) Ability to convert technical data stories into working and tested code Has Agile methodology and process understanding and experience Has DevOps tooling user skillset in using Jira/Confluence, GIT and a CICD tool Has a continuous learning mindset and learning of new programming paradigms, techniques & practices Open, strong communicator who communicates effectively across teams, locations and cultures, in-person and virtually Courage of convictions with a high degree of humility. Embraces constructive feedback and is resilient ",https://www.mycareersfuture.sg/job/data-engineer-thales-solutions-asia-a61acadd3a13cabfa28cbd6ed9839dda,Central,
35,Data Engineer,CAPGEMINI SINGAPORE PTE. LTD.,Permanent,Professional,Engineering,"$5,500to$7,500",Monthly," RDBMS: Oracle, Postgres, MSSQL, Netezza ETL and Data Integration Tools: IBM Datastage, Pentaho, Talend, Attunity Big Data: Hadoop (Hortonworks), Hive QL, Spark, Sqoop, etc Programming and Scripting: Linux/Unix Shell Scripting, Java, Scala, Hive QL, PL/SQL, NoSQL BI Tools: PowerBI, Qlik    Working Experience:  3-5 years in data engineering and modelling. Experience in designing and developing dataware house solutions Hands on in managing data mapping, data quality and integrity, performance in data processing, etc Experience in insurance domain (e.g. LifeAsia system) is an advantage Experience in Agile software development    Education  Bachelor in Computer Science, Computer Engineering or equivalent    Personal Traits  Proactive with can-do attitude Independent and self-motivated Able to work under pressure to meet tight timeline Able to provide regular updates   ","Requirements RDBMS: Oracle, Postgres, MSSQL, Netezza ETL and Data Integration Tools: IBM Datastage, Pentaho, Talend, Attunity Big Data: Hadoop (Hortonworks), Hive QL, Spark, Sqoop, etc Programming and Scripting: Linux/Unix Shell Scripting, Java, Scala, Hive QL, PL/SQL, NoSQL BI Tools: PowerBI, Qlik    Working Experience:  3-5 years in data engineering and modelling. Experience in designing and developing dataware house solutions Hands on in managing data mapping, data quality and integrity, performance in data processing, etc Experience in insurance domain (e.g. LifeAsia system) is an advantage Experience in Agile software development    Education  Bachelor in Computer Science, Computer Engineering or equivalent    Personal Traits  Proactive with can-do attitude Independent and self-motivated Able to work under pressure to meet tight timeline Able to provide regular updates   ",https://www.mycareersfuture.sg/job/data-engineer-capgemini-singapore-d10dfc4f7055ae16e42b97aede1dc49d,Central,Government support available
